Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-0.466818770168679
5	1	0	-0.355906134569161
5	2	0	-0.285986123259873
5	3	0	-0.220171178833667
5	4	0	-0.140805085467826
5	5	0	-6.38392664130157E-02
5	6	0	-4.11767454972566E-03
5	7	0	6.70423395482394E-02
5	8	0	0.152247193874216
5	9	0	0.233762753839764
5	10	0	0.311990540455449
5	11	0	0.389647195040129
5	12	0	0.462127664139238
5	13	0	0.555276172770858
5	14	0	0.679184989175823
5	15	0	0.843225892731497
5	16	0	1.06137126856478
5	17	0	1.32415146859826
5	18	0	1.62980960772037
5	19	0	1.92819803518843
5	20	0	2.20763724196078
5	21	0	2.46579347993412
5	22	0	2.68051206509859
5	23	0	2.8533281928886
5	24	0	3.0024543544261
5	25	0	3.14756276568841
5	26	0	3.30019643003992
5	27	0	3.46330272528705
5	28	0	3.63400097902238
5	29	0	3.81191133924165
5	30	0	3.9928587431295
5	31	0	4.17012791282661
5	0	2	-0.466348582893633
5	1	2	-0.357557481506698
5	2	2	-0.286353230391857
5	3	2	-0.216764013830736
5	4	2	-0.137798226827056
5	5	2	-5.97703861028245E-02
5	6	2	-1.73629223680973E-03
5	7	2	6.82270913438964E-02
5	8	2	0.150744520151017
5	9	2	0.231488969123503
5	10	2	0.309683628663194
5	11	2	0.386474168168688
5	12	2	0.459548676734378
5	13	2	0.550059981830275
5	14	2	0.668438689835101
5	15	2	0.827691031520593
5	16	2	1.04293214182225
5	17	2	1.30869804891893
5	18	2	1.61502209816477
5	19	2	1.91532107920401
5	20	2	2.19602927708385
5	21	2	2.45256737215508
5	22	2	2.66648133566954
5	23	2	2.83919675622894
5	24	2	2.98874717102914
5	25	2	3.13546444570793
5	26	2	3.29012407060508
5	27	2	3.45540352446051
5	28	2	3.62745125845558
5	29	2	3.80472386163671
5	30	2	3.98287179899988
5	31	2	4.15666653192507
5	0	4	-0.465878395618587
5	1	4	-0.359219442443563
5	2	4	-0.286763804832201
5	3	4	-0.213765808275342
5	4	4	-0.134799125279713
5	5	4	-5.57369850469018E-02
5	6	4	6.45219611125295E-04
5	7	4	6.94731799157041E-02
5	8	4	0.149309992162776
5	9	4	0.229355401794898
5	10	4	0.307669929413987
5	11	4	0.383520366657946
5	12	4	0.457196206596711
5	13	4	0.545053672745385
5	14	4	0.657980005835758
5	15	4	0.812654378733043
5	16	4	1.02501793899443
5	17	4	1.29402038912011
5	18	4	1.60045537414795
5	19	4	1.9025638798336
5	20	4	2.1845514806108
5	21	4	2.43926514972917
5	22	4	2.65234067199217
5	23	4	2.82503289614535
5	24	4	2.97509664975648
5	25	4	3.12351561940529
5	26	4	3.28019917928204
5	27	4	3.44761479628338
5	28	4	3.62102546760243
5	29	4	3.79765359531274
5	30	4	3.97301304422538
5	31	4	4.14338060196588
5	0	6	-0.46540820834354
5	1	6	-0.36089184601477
5	2	6	-0.287213843500347
5	3	6	-0.211218390741039
5	4	6	-0.131797667322298
5	5	6	-5.17378452384419E-02
5	6	6	3.02334891917151E-03
5	7	6	0.070750940642638
5	8	6	0.147917017905868
5	9	6	0.227335092918185
5	10	6	0.305955306965916
5	11	6	0.380814714500509
5	12	6	0.45509718914225
5	13	6	0.540284641648082
5	14	6	0.6478505108198
5	15	6	0.7981905897134
5	16	6	1.0077109663431
5	17	6	1.28026588571984
5	18	6	1.58618113501924
5	19	6	1.88999203833831
5	20	6	2.1732786365583
5	21	6	2.42594004067093
5	22	6	2.63813274226141
5	23	6	2.81087474955516
5	24	6	2.96154051552223
5	25	6	3.11175906975414
5	26	6	3.27044910569894
5	27	6	3.4399431954741
5	28	6	3.61472906611748
5	29	6	3.79070284509047
5	30	6	3.96328246767471
5	31	6	4.13027972308275
5	0	8	-0.464938021068494
5	1	8	-0.362574511586014
5	2	8	-0.287696976505553
5	3	8	-0.209150535618077
5	4	8	-0.128782483458959
5	5	8	-4.77719818003182E-02
5	6	8	5.39408218976709E-03
5	7	8	7.20243185763913E-02
5	8	8	0.146525830947199
5	9	8	0.225375902697927
5	10	8	0.30451630243857
5	11	8	0.378374188484827
5	12	8	0.453267524279992
5	13	8	0.535769457283919
5	14	8	0.63808669019557
5	15	8	0.784369977671657
5	16	8	0.991097260144467
5	17	8	1.26756814703148
5	18	8	1.57228380723029
5	19	8	1.87768602582668
5	20	8	2.16230283321537
5	21	8	2.41267096196374
5	22	8	2.62392778036225
5	23	8	2.79678119850286
5	24	8	2.94813270120641
5	25	8	3.10024256618383
5	26	8	3.26090114635539
5	27	8	3.43239052414936
5	28	8	3.60856165321052
5	29	8	3.78386942137058
5	30	8	3.95367403404171
5	31	8	4.11736821071251
5	0	10	-0.464467833793448
5	1	10	-0.364267215965622
5	2	10	-0.288205374430862
5	3	10	-0.207573302319367
5	4	10	-0.125743622898352
5	5	10	-4.38424232449096E-02
5	6	10	7.75355643590683E-03
5	7	10	7.32756353562686E-02
5	8	10	0.145086579237842
5	9	10	0.223396680624599
5	10	10	0.303286559560852
5	11	10	0.376192099401277
5	12	10	0.45170240546125
5	13	10	0.531505654670521
5	14	10	0.628717537618305
5	15	10	0.771242355347267
5	16	10	0.975256548334239
5	17	10	1.2560138672589
5	18	10	1.55885350961603
5	19	10	1.86573308878367
5	20	10	2.15172523117563
5	21	10	2.39954951857099
5	22	10	2.60981489288928
5	23	10	2.78282229614508
5	24	10	2.93493410550496
5	25	10	3.08901824503652
5	26	10	3.25158348038535
5	27	10	3.42495666298726
5	28	10	3.60251981429769
5	29	10	3.77715273326469
