Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	0.016385985149823
5	0.5	1	0	3.73313184200391E-02
5	0.75	1	0	6.73953479310416E-02
5	1	1	0	0.111137421803224
5	1.25	1	0	0.171760845305219
5	1.5	1	0	0.247044760202723
5	1.75	1	0	0.333412265409671
5	2	1	0	0.428900431390121
5	2.25	1	0	0.538002211543497
5	2.5	1	0	0.666824530819342
5	2.75	1	0	0.818574871423651
5	3	1	0	0.984862943923835
5	3.25	1	0	1.15439901614375
5	3.5	1	0	1.31589335590727
5	3.75	1	0	1.46092337906287
5	4	1	0	1.59253509059423
5	4.25	1	0	1.71664164350967
5	4.5	1	0	1.83915619081748
5	4.75	1	0	1.96599188552598
5	5	1	0	2.10306188064348
5	5.25	1	0	2.25400645037036
5	5.5	1	0	2.41337434887757
5	5.75	1	0	2.57344145152812
5	6	1	0	2.72648363368505
5	6.25	1	0	2.86636787501782
5	6.5	1	0	2.99332557542032
5	6.75	1	0	3.10917923909287
5	7	1	0	3.2157513702358
5	7.25	1	0	3.31507870928876
5	7.5	1	0	3.41005494848297
5	7.75	1	0	3.50378801628896
5	8	1	0	3.59876425548316
5	8.25	1	0	3.69498366606559
5	8.5	1	0	3.79182466234211
5	0	1	2	0
5	0.25	1	2	1.63965586266172E-02
5	0.5	1	2	3.72969543338172E-02
5	0.75	1	2	6.72050242107405E-02
5	1	1	2	0.110624605413276
5	1.25	1	2	0.170758905338887
5	1.5	1	2	0.245608620190947
5	1.75	1	2	0.331873816239828
5	2	1	2	0.427646585077184
5	2.25	1	2	0.536587118319392
5	2.5	1	2	0.663747632479656
5	2.75	1	2	0.811668818777637
5	3	1	2	0.972845268577063
5	3.25	1	2	1.13726004722929
5	3.5	1	2	1.29489622067442
5	3.75	1	2	1.43828067276252
5	4	1	2	1.57011555526242
5	4.25	1	2	1.69564683861279
5	4.5	1	2	1.82012049264987
5	4.75	1	2	1.94878248768912
5	5	1	2	2.08687879348462
5	5.25	1	2	2.23762944178857
5	5.5	1	2	2.39615070471201
5	5.75	1	2	2.55553291589173
5	6	1	2	2.70886640934788
5	6.25	1	2	2.8505604073436
5	6.5	1	2	2.9802996943127
5	6.75	1	2	3.09908794333585
5	7	1	2	3.20792882819202
5	7.25	1	2	3.30827983140203
5	7.5	1	2	3.40341368223714
5	7.75	1	2	3.49705691701262
5	8	1	2	3.59219076647853
5	8.25	1	2	3.68881523200405
5	8.5	1	2	3.78618500594276
5	0	1	4	0
5	0.25	1	4	1.64037981539624E-02
5	0.5	1	4	3.72557813637658E-02
5	0.75	1	4	6.70041347020355E-02
5	1	1	4	0.110097043372314
5	1.25	1	4	0.169736994286207
5	1.5	1	4	0.244143688920325
5	1.75	1	4	0.330291130116943
5	2	1	4	0.426326072448731
5	2.25	1	4	0.535086278120232
5	2.5	1	4	0.660582260233886
5	2.75	1	4	0.804696623622553
5	3	1	4	0.960800343259087
5	3.25	1	4	1.12013648443688
5	3.5	1	4	1.27394811360409
5	3.75	1	4	1.41570189189673
5	4	1	4	1.54775885476208
5	4.25	1	4	1.67470363382573
5	4.5	1	4	1.80112085953164
5	4.75	1	4	1.93159516326371
5	5	1	4	2.07071117530479
5	5.25	1	4	2.22127196932771
5	5.5	1	4	2.37895438221444
5	5.75	1	4	2.53765369331047
5	6	1	4	2.69126518271321
5	6.25	1	4	2.83473442038738
5	6.5	1	4	2.96720815091467
5	6.75	1	4	3.08888340953628
5	7	1	4	3.19995723286302
5	7.25	1	4	3.30131634313325
5	7.5	1	4	3.39660622152705
5	7.75	1	4	3.49016203152205
5	8	1	4	3.58545190723036
5	8.25	1	4	3.68247585133748
5	8.5	1	4	3.78036683039592
5	0	1	6	0
5	0.25	1	6	1.64043697824098E-02
5	0.5	1	6	3.72009906260554E-02
5	0.75	1	6	6.67821136165226E-02
5	1	1	6	0.109539990029324
5	1.25	1	6	0.16867514106083
5	1.5	1	6	0.242621175132014
5	1.75	1	6	0.328619970087973
5	2	1	6	0.424872227189246
5	2.25	1	6	0.533413943970961
5	2.5	1	6	0.657239940175946
5	2.75	1	6	0.797592143449326
5	3	1	6	0.948700917998703
5	3.25	1	6	1.10304373388861
5	3.5	1	6	1.25309806285883
5	3.75	1	6	1.39325096190007
5	4	1	6	1.52552782392471
5	4.25	1	6	1.65386362925829
5	4.5	1	6	1.78219335651216
5	4.75	1	6	1.91445198566121
5	5	1	6	2.05457449508304
5	5.25	1	6	2.2049535691087
5	5.5	1	6	2.36181270305284
5	5.75	1	6	2.51983309683949
5	6	1	6	2.67369595148356
5	6.25	1	6	2.81887139486715
5	6.5	1	6	2.95398528293582
5	6.75	1	6	3.07845239965163
5	7	1	6	3.19168753096358
5	7.25	1	6	3.29402363410038
5	7.5	1	6	3.38946637188846
5	7.75	1	6	3.48293957360302
5	8	1	6	3.57838230749516
5	8.25	1	6	3.67579457746083
5	8.5	1	6	3.77419161655413
5	0	1	8	0
5	0.25	1	8	1.63949395625102E-02
5	0.5	1	8	3.71257732368565E-02
5	0.75	1	8	0.066528395165798
5	1	1	8	0.108938699733292
5	1.25	1	8	0.167553374576408
5	1.5	1	8	0.241012287567167
5	1.75	1	8	0.326816099199875
5	2	1	8	0.423218382983213
5	2.25	1	8	0.531484368896524
5	2.5	1	8	0.653632198399751
5	2.75	1	8	0.790289235748886
5	3	1	8	0.936519742824708
5	3.25	1	8	1.08599720170653
5	3.5	1	8	1.23239509660114
5	3.75	1	8	1.37099180820709
5	4	1	8	1.50348529758177
5	4.25	1	8	1.6331784250203
5	4.5	1	8	1.7633740486408
5	4.75	1	8	1.89737502829307
5	5	1	8	2.03848422179839
5	5.25	1	8	2.18869377725246
5	5.5	1	8	2.34475298889518
5	5.75	1	8	2.50210043953392
5	6	1	8	2.65617471336143
5	6.25	1	8	2.80295281150092
5	6.5	1	8	2.94056542808576
5	6.75	1	8	3.06768167563937
5	7	1	8	3.18297066920847
5	7.25	1	8	3.28623709392137
5	7.5	1	8	3.38182793885712
5	7.75	1	8	3.47522575704128
5	8	1	8	3.57081659702938
5	8.25	1	8	3.66860046376907
5	8.5	1	8	3.7674808452699
5	0	1	10	0
5	0.25	1	10	1.63721735448148E-02
5	0.5	1	10	3.70233203123397E-02
5	0.75	1	10	6.62324135614578E-02
5	1	1	10	0.108278426833203
5	1.25	1	10	0.166351723746593
5	1.5	1	10	0.23928823496694
5	1.75	1	10	0.324835280499608
