Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	6.48171983342329E-03
5	1	0	1.13871383302562E-02
5	2	0	4.75535289018217E-03
5	3	0	8.64681505254645E-04
5	4	0	-1.62910373156721E-04
5	5	0	-1.91001778546032E-03
5	6	0	-2.3546117420173E-03
5	7	0	3.64165565750952E-02
5	8	0	8.46981436573874E-02
5	9	0	0.133611746233444
5	10	0	0.182149190573635
5	11	0	0.231606902507946
5	12	0	0.276931561881584
5	13	0	0.324595252626785
5	14	0	0.368924435248573
5	15	0	0.416243668590281
5	16	0	0.471820314568749
5	17	0	0.538175611632264
5	18	0	0.616831395303702
5	19	0	0.70321637938791
5	20	0	0.798799652071187
5	21	0	0.914267636030094
5	22	0	1.04525413768527
5	23	0	1.19174610107686
5	24	0	1.3289589061348
5	25	0	1.43905600970868
5	26	0	1.5255461788594
5	27	0	1.61469091617282
5	28	0	1.7160393866808
5	29	0	1.8192928057994
5	30	0	1.91564500681854
5	31	0	2.01174816621979
5	0	2	6.57414114158358E-03
5	1	2	1.14562691178621E-02
5	2	2	5.53336289353852E-03
5	3	2	2.11083708487562E-03
5	4	2	1.29430000902898E-03
5	5	2	1.6335244419662E-04
5	6	2	8.52439493345126E-04
5	7	2	3.79328944665274E-02
5	8	2	8.40808192557364E-02
5	9	2	0.13153304630659
5	10	2	0.178896237298858
5	11	2	0.226900459439458
5	12	2	0.271967792669322
5	13	2	0.319164189617186
5	14	2	0.363393801144385
5	15	2	0.410095971464233
5	16	2	0.463330561000334
5	17	2	0.52625216068909
5	18	2	0.602038813153084
5	19	2	0.688464143008895
5	20	2	0.787818958526669
5	21	2	0.905677805231783
5	22	2	1.03710126561055
5	23	2	1.18018841501761
5	24	2	1.31349653169942
5	25	2	1.42261891354419
5	26	2	1.5106497027073
5	27	2	1.60216976624175
5	28	2	1.70536880107144
5	29	2	1.81029649418336
5	30	2	1.90815446359954
5	31	2	2.00574960538582
5	0	4	6.66656244974388E-03
5	1	4	1.15231147425656E-02
5	2	4	6.31038017781357E-03
5	3	4	3.35189035974831E-03
5	4	4	2.75206512319995E-03
5	5	4	2.24261502590934E-03
5	6	4	4.06266272831261E-03
5	7	4	3.95013396267696E-02
5	8	4	8.35806224855786E-02
5	9	4	0.129624835437292
5	10	4	0.175856238555813
5	11	4	0.222368161832209
5	12	4	0.267197488536398
5	13	4	0.313892936465318
