Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-8.72448684887911E-03
5	1	0	-3.58189567728029E-04
5	2	0	-4.24717295824609E-03
5	3	0	-6.0063209605753E-03
5	4	0	-3.28715120753891E-03
5	5	0	-2.21518243919305E-03
5	6	0	-1.77890901458416E-03
5	7	0	2.43912943444268E-02
5	8	0	5.91059572194491E-02
5	9	0	9.48688646775933E-02
5	10	0	0.131825494697169
5	11	0	0.169430184917045
5	12	0	0.200605390242779
5	13	0	0.225214964468947
5	14	0	0.245083234743162
5	15	0	0.277307866776819
5	16	0	0.340114344120394
5	17	0	0.437154516822584
5	18	0	0.553029694813107
5	19	0	0.658519329901414
5	20	0	0.749389246058955
5	21	0	0.848401599880055
5	22	0	0.967518150329573
5	23	0	1.11478021901358
5	24	0	1.25018012581837
5	25	0	1.33989757881271
5	26	0	1.40476260653501
5	27	0	1.48989184276716
5	28	0	1.60932119063688
5	29	0	1.72884681043244
5	30	0	1.82329168512289
5	31	0	1.91739546055127
5	0	2	-8.6100709736778E-03
5	1	2	-3.19554648904315E-04
5	2	2	-3.49715523065943E-03
5	3	2	-4.60874764614956E-03
5	4	2	-2.02736391883382E-03
5	5	2	-7.84247819771166E-04
5	6	2	4.07356009970195E-04
5	7	2	2.56780637120214E-02
5	8	2	5.85986755241062E-02
5	9	2	9.33438919148802E-02
5	10	2	0.129496075895678
5	11	2	0.1660197836238
5	12	2	0.197072850710032
5	13	2	0.221975415159135
5	14	2	0.24252473361621
5	15	2	0.274671411700338
5	16	2	0.334989163557668
5	17	2	0.427784444451621
5	18	2	0.539051491125423
5	19	2	0.643106358640177
5	20	2	0.736647954362733
5	21	2	0.83807305297297
5	22	2	0.958644820978416
5	23	2	1.1045972560397
5	24	2	1.23837093289424
5	25	2	1.32894429448668
5	26	2	1.39614523344969
5	27	2	1.48332676198087
5	28	2	1.60361968958087
5	29	2	1.72397160868251
5	30	2	1.81995762948462
5	31	2	1.91562175201061
5	0	4	-8.4956550984765E-03
5	1	4	-2.83456934788907E-04
5	2	4	-2.75051984015304E-03
5	3	4	-3.23692363986347E-03
5	4	4	-7.74730968423823E-04
5	5	4	6.47305688238989E-04
5	6	4	2.59595700082011E-03
5	7	4	2.70120719777098E-02
5	8	4	5.81798172505527E-02
5	9	4	0.091924372533629
5	10	4	0.127290283678562
5	11	4	0.162689691438246
5	12	4	0.193609459874433
5	13	4	0.218763214926488
5	14	4	0.239960627944757
5	15	4	0.272053916833729
5	16	4	0.329926236425115
5	17	4	0.41862981966964
5	18	4	0.525242429495415
5	19	4	0.627900260957814
5	20	4	0.724136334397871
5	21	4	0.827864966059525
5	22	4	0.94988868168461
5	23	4	1.09457840463812
5	24	4	1.22672393292954
5	25	4	1.3180804521544
5	26	4	1.387518305844
5	27	4	1.47666963521307
5	28	4	1.59781223504714
5	29	4	1.71896086964228
5	30	4	1.81645819357078
5	31	4	1.91367725092618
5	0	6	-8.38123922327519E-03
5	1	6	-2.49916436285715E-04
5	2	6	-2.00702589657436E-03
5	3	6	-1.89347448297936E-03
5	4	6	4.71335612407392E-04
5	5	6	2.07974790388177E-03
5	6	6	4.78573631597322E-03
5	7	6	2.83782214386164E-02
5	8	6	5.78403519527457E-02
5	9	6	9.06089379336797E-02
5	10	6	0.125219339576318
5	11	6	0.159457610112329
5	12	6	0.190230110418457
5	13	6	0.21559293023908
5	14	6	0.237406927610476
5	15	6	0.269473971565219
5	16	6	0.324943135221705
5	17	6	0.409724961727004
5	18	6	0.511621945432554
5	19	6	0.612924433608239
5	20	6	0.711886582814471
5	21	6	0.817809787536158
5	22	6	0.941279240486157
5	23	6	1.08474697095297
5	24	6	1.21525328987432
5	25	6	1.30732207579993
5	26	6	1.37889708167896
5	27	6	1.46992758354255
5	28	6	1.59190645848669
5	29	6	1.71381997507418
5	30	6	1.81279908966702
5	31	6	1.91157795212763
5	0	8	-8.26682334807389E-03
5	1	8	-2.18953643862012E-04
5	2	8	-1.26625506309039E-03
5	3	8	-5.80171275286499E-04
5	4	8	1.7115558522929E-03
5	5	8	3.51322715599676E-03
5	6	8	6.97535059689167E-03
5	7	8	2.97591051821849E-02
5	8	8	5.75613220828769E-02
5	9	8	8.93829374463872E-02
5	10	8	0.123282998037305
5	11	8	0.156337077170084
5	12	8	0.186947201353085
5	13	8	0.212478592579701
5	14	8	0.234884193830484
5	15	8	0.266954360936743
5	16	8	0.320061193757265
5	17	8	0.401096622134333
5	18	8	0.498206834202195
5	19	8	0.598198173039572
5	20	8	0.699930833273154
5	21	8	0.807948363496147
5	22	8	0.932855006613622
5	23	8	1.07513098463304
5	24	8	1.20397572909314
5	25	8	1.29668408692259
5	26	8	1.37030164288316
5	27	8	1.46311476220809
5	28	8	1.58591820395414
5	29	8	1.70856519571743
5	30	8	1.80899785473807
5	31	8	1.90935533995734
5	0	10	-8.15240747287258E-03
5	1	10	-1.9058376830175E-04
5	2	10	-5.27676121131925E-04
5	3	10	7.02444495890402E-04
5	4	10	2.94650322617003E-03
5	5	10	4.94767942193188E-03
5	6	10	9.16343606706058E-03
5	7	10	3.11461989079002E-02
5	8	10	5.73159169218531E-02
5	9	10	8.82135769861376E-02
5	10	10	0.121460689204553
5	11	10	0.153330282276092
5	12	10	0.183765554257917
5	13	10	0.209429037802879
5	14	10	0.232414887736507
5	15	10	0.264517834956887
5	16	10	0.315303131218396
5	17	10	0.39275471400384
5	18	10	0.48500993974549
5	19	10	0.583734472212629
5	20	10	0.688301267753175
5	21	10	0.798320908879294
5	22	10	0.924657612348438
5	23	10	1.06575696474241
5	24	10	1.19290456489307
5	25	10	1.28618200636126
5	26	10	1.3617571387655
5	27	10	1.45625246668613
5	28	10	1.5798712526316
5	29	10	1.70322519187026
5	30	10	1.80508338213552
5	31	10	1.9070534388227
5	0	12	-8.03799159767128E-03
5	1	12	-1.64798654968977E-04
5	2	12	2.0937951699503E-04
5	3	12	1.95586918641114E-03
5	4	12	4.1763348745814E-03
5	5	12	6.38285554072992E-03
5	6	12	1.13492103556385E-02
5	7	12	3.25537474296911E-02
5	8	12	5.70740063874356E-02
5	9	12	8.70392487756174E-02
5	10	12	0.119690637822608
5	11	12	0.150409798988199
5	12	12	0.180665768039634
5	13	12	0.206432847600398
5	14	12	0.230010135829984
5	15	12	0.262170740543455
5	16	12	0.310677605406854
5	17	12	0.384662834476685
5	18	12	0.472022663911895
5	19	12	0.569517995982195
5	20	12	0.677006512953107
5	21	12	0.788940355171295
5	22	12	0.916711654623813
5	23	12	1.05663253211786
5	24	12	1.18203896808887
5	25	12	1.27581064602407
5	26	12	1.35327778102276
5	27	12	1.44936268598873
5	28	12	1.57379163769439
5	29	12	1.69784105973512
5	30	12	1.80109617279888
5	31	12	1.90472255056389
5	0	14	-7.92357572246997E-03
5	1	14	-1.41582756936892E-04
5	2	14	9.45637961505134E-04
5	3	14	3.18455137475788E-03
5	4	14	5.40045980833911E-03
5	5	14	7.81838525148654E-03
5	6	14	1.35319301488797E-02
5	7	14	3.40184470974187E-02
5	8	14	5.68255926242541E-02
5	9	14	8.57834136430604E-02
5	10	14	0.118007467390361
5	11	14	0.147592464446788
5	12	14	0.177668854473009
5	13	14	0.203455400900938
5	14	14	0.22761933117386
5	15	14	0.259891782807156
5	16	14	0.306249093439872
5	17	14	0.377017122974085
5	18	14	0.45947160379623
5	19	14	0.555814686604631
5	20	14	0.666365825333535
5	21	14	0.779939376192441
5	22	14	0.90919153565266
5	23	14	1.04800226120104
5	24	14	1.17163374933083
5	25	14	1.26566440987005
5	26	14	1.34482110054852
5	27	14	1.44229854758239
5	28	14	1.56751425371832
5	29	14	1.69222992668886
5	30	14	1.79679561272465
5	31	14	1.90209920506993
5	0	16	-7.80915984726867E-03
5	1	16	-1.20918651594829E-04
5	2	16	1.68187144814526E-03
5	3	16	4.39739012323541E-03
5	4	16	6.61719973481185E-03
5	5	16	9.2538022013806E-03
5	6	16	0.015710815758726
5	7	16	3.56062535486716E-02
5	8	16	5.67783085753981E-02
5	9	16	8.46789476494037E-02
5	10	16	0.116890310136561
5	11	16	0.14581189723432
5	12	16	0.175533938278384
5	13	16	0.201056889084793
5	14	16	0.225973014416778
5	15	16	0.258951949528206
5	16	16	0.30459940069591
5	17	16	0.374591344733982
5	18	16	0.453051393031799
5	19	16	0.549398707877625
5	20	16	0.663529799715739
5	21	16	0.778145963652497
5	22	16	0.909230629116481
5	23	16	1.04672246065173
5	24	16	1.16704578238545
5	25	16	1.25972886128591
5	26	16	1.33926735782375
5	27	16	1.43708883129701
5	28	16	1.56301515976751
5	29	16	1.68737181381505
5	30	16	1.79251756998869
5	31	16	1.90002874812449
5	0	18	-7.69474397206736E-03
5	1	18	-1.02785853842557E-04
5	2	18	2.41884288447594E-03
5	3	18	5.59515621621564E-03
5	4	18	7.82365728394842E-03
5	5	18	0.010688653046267
5	6	18	1.78851390551859E-02
5	7	18	3.75342266184294E-02
5	8	18	5.77843813381722E-02
5	9	18	8.42564722571604E-02
5	10	18	0.115626640939052
5	11	18	0.143897607713356
5	12	18	0.173154901740054
5	13	18	0.198496091411912
5	14	18	0.22421839954333
5	15	18	0.258135243508061
5	16	18	0.30397460934997
5	17	18	0.373820282575643
5	18	18	0.449947950123878
5	19	18	0.546946744962221
5	20	18	0.66412181279236
5	21	18	0.78051097017616
5	22	18	0.913562041810254
5	23	18	1.04948255761539
5	24	18	1.16545237161606
5	25	18	1.25601519915582
5	26	18	1.33608379772951
5	27	18	1.43510806893133
5	28	18	1.56175669745654
5	29	18	1.68469463071056
5	30	18	1.79020394097623
5	31	18	1.89933047050902
5	0	20	-7.58032809686605E-03
5	1	20	-8.71569968620035E-05
5	2	20	3.15731660445865E-03
5	3	20	6.70239186149444E-03
5	4	20	9.01532114711911E-03
5	5	20	1.21225995934201E-02
5	6	20	2.00544424586598E-02
5	7	20	3.97954039223176E-02
5	8	20	5.90163689051897E-02
5	9	20	8.47028403406353E-02
5	10	20	0.114704660277619
5	11	20	0.141836207778865
5	12	20	0.170453245451344
5	13	20	0.195537509045457
5	14	20	0.222015092939866
5	15	20	0.257007649771875
5	16	20	0.303722809793004
5	17	20	0.373819706443725
5	18	20	0.449090882028944
5	19	20	0.547173628148906
5	20	20	0.666714474341299
5	21	20	0.785520786846152
5	22	20	0.920529275292097
5	23	20	1.05471388384778
5	24	20	1.16559264186345
5	25	20	1.25340155758895
5	26	20	1.33442262825503
5	27	20	1.43568499553479
5	28	20	1.56288913994091
5	29	20	1.68340391548937
5	30	20	1.78912221275619
5	31	20	1.8989039876531
5	0	22	-7.46591222166475E-03
5	1	22	-7.40003154500487E-05
5	2	22	3.89790636942645E-03
5	3	22	7.81459701725508E-03
5	4	22	1.01855557145832E-02
5	5	22	1.35554095520778E-02
5	6	22	2.22192142159125E-02
5	7	22	4.19532167114319E-02
5	8	22	6.03471193164825E-02
5	9	22	8.51437061748503E-02
5	10	22	0.11423654580935
5	11	22	0.140037435402607
5	12	22	0.167716970518657
5	13	22	0.192240523537807
5	14	22	0.219375774765029
5	15	22	0.255337893292689
5	16	22	0.303371323942774
5	17	22	0.37401676503122
5	18	22	0.449497816631041
5	19	22	0.548838603745681
5	20	22	0.670280876857687
5	21	22	0.791624050755465
5	22	22	0.928436459938509
5	23	22	1.0608232425352
5	24	22	1.16624466909668
5	25	22	1.25079232587772
5	26	22	1.33306462854415
5	27	22	1.43735239186652
5	28	22	1.56485091753078
5	29	22	1.68221655907961
5	30	22	1.78778021058036
5	31	22	1.89727145300153
5	0	24	-7.35149634646344E-03
5	1	24	-6.3280420553745E-05
5	2	24	4.64079617471967E-03
5	3	24	8.92160503424919E-03
5	4	24	1.13247182341357E-02
5	5	24	1.49870229043765E-02
5	6	24	2.43819387850508E-02
5	7	24	4.40639973493582E-02
5	8	24	6.16589162638461E-02
5	9	24	8.56387888500331E-02
5	10	24	0.113803940566168
5	11	24	0.138577420545838
5	12	24	0.165044071590231
5	13	24	0.189026963555789
5	14	24	0.216727026612674
5	15	24	0.253419644607933
5	16	24	0.303143423060073
5	17	24	0.374763292479899
5	18	24	0.451231050320265
5	19	24	0.551254474370571
5	20	24	0.67436256846792
