Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	0.017677232124726
5	0.5	1	0	4.00768544775879E-02
5	0.75	1	0	7.19212572867214E-02
5	1	1	0	0.117932830780262
5	1.25	1	0	0.181560041014368
5	1.5	1	0	0.261155649191162
5	1.75	1	0	0.353798492340787
5	2	1	0	0.457559932237993
5	2.25	1	0	0.574481433298235
5	2.5	1	0	0.707596984681574
5	2.75	1	0	0.858047786877154
5	3	1	0	1.01940388092408
5	3.25	1	0	1.18334251919054
5	3.5	1	0	1.34154095404472
5	3.75	1	0	1.48786440774321
5	4	1	0	1.62492998892428
5	4.25	1	0	1.75754277611458
5	4.5	1	0	1.89050784784076
5	4.75	1	0	2.0286302826295
5	5	1	0	2.17671515900745
5	5.25	1	0	2.33705665239614
5	5.5	1	0	2.50190532640015
5	5.75	1	0	2.66100084151897
5	6	1	0	2.80408285825204
5	6.25	1	0	2.92372956991467
5	6.5	1	0	3.02387330390442
5	6.75	1	0	3.11128492043468
5	7	1	0	3.19273527971884
5	7.25	1	0	3.27381054238774
5	7.5	1	0	3.35535807345422
5	7.75	1	0	3.43704053834859
5	8	1	0	3.51858806941507
5	8.25	1	0	3.60000066665367
5	8.5	1	0	3.68134579697834
5	0	1	2	0
5	0.25	1	2	1.78152600278879E-02
5	0.5	1	2	4.02867501664904E-02
5	0.75	1	2	7.20707005308011E-02
5	1	1	2	0.117823341171917
5	1.25	1	2	0.181016248494259
5	1.5	1	2	0.26038237591897
5	1.75	1	2	0.353470023687472
5	2	1	2	0.45843471149353
5	2.25	1	2	0.575860844622037
5	2.5	1	2	0.706940047374944
5	2.75	1	2	0.85163772475904
5	3	1	2	1.00501439898541
5	3.25	1	2	1.16090437234813
5	3.5	1	2	1.31314194730103
5	3.75	1	2	1.45720366104519
5	4	1	2	1.59513499588692
5	4.25	1	2	1.73062366861623
5	4.5	1	2	1.86735739711848
5	4.75	1	2	2.00902389808325
5	5	1	2	2.15931088913578
5	5.25	1	2	2.31979114896103
5	5.5	1	2	2.48357770258177
5	5.75	1	2	2.64166863634068
5	6	1	2	2.78506203698207
5	6.25	1	2	2.90719014188983
5	6.5	1	2	3.01122179716366
5	6.75	1	2	3.10275999905907
5	7	1	2	3.18740774462112
5	7.25	1	2	3.26992360451675
5	7.5	1	2	3.35168844678669
5	7.75	1	2	3.43323871154635
5	8	1	2	3.51500355348769
5	8.25	1	2	3.59698297279326
5	8.5	1	2	3.67906967880019
5	0	1	4	0
5	0.25	1	4	1.79490876252531E-02
5	0.5	1	4	4.04882136246883E-02
5	0.75	1	4	7.22074163808798E-02
5	1	1	4	0.117696734151079
5	1.25	1	4	0.180450074678588
5	1.5	1	4	0.259576815059056
5	1.75	1	4	0.353090202790042
5	2	1	4	0.459229323688872
5	2.25	1	4	0.577136628536548
5	2.5	1	4	0.706180405580084
5	2.75	1	4	0.845162825037028
5	3	1	4	0.990621578578587
5	3.25	1	4	1.13852823862685
5	3.5	1	4	1.2848543779172
5	3.75	1	4	1.42667295842617
5	4	1	4	1.56546250449642
5	4.25	1	4	1.70380292919481
5	4.5	1	4	1.84427414773656
5	4.75	1	4	1.98945607299159
5	5	1	4	2.14192861966487
5	5.25	1	4	2.30254891092674
5	5.5	1	4	2.46528290730792
5	5.75	1	4	2.62237377831472
5	6	1	4	2.76606469424119
5	6.25	1	4	2.89063315854706
5	6.5	1	4	2.99849401670701
5	6.75	1	4	3.0940964464125
5	7	1	4	3.18188962690363
5	7.25	1	4	3.26581454533401
5	7.5	1	4	3.34777942351972
5	7.75	1	4	3.42918428815578
5	8	1	4	3.51114916569698
5	8.25	1	4	3.5936740565014
5	8.5	1	4	3.67647895005244
5	0	1	6	0
5	0.25	1	6	1.80745146110249E-02
5	0.5	1	6	4.06728126214765E-02
5	0.75	1	6	7.23186774429565E-02
5	1	1	6	0.117535892305256
5	1.25	1	6	0.179839138271797
5	1.5	1	6	0.258706679023698
5	1.75	1	6	0.352607677404383
5	2	1	6	0.459863601763827
5	2.25	1	6	0.578205157632479
5	2.5	1	6	0.705215354808765
5	2.75	1	6	0.83855825010722
5	3	1	6	0.976222081235459
5	3.25	1	6	1.1162761311478
5	3.5	1	6	1.2567896832531
5	3.75	1	6	1.39640234396513
5	4	1	6	1.5360350163996
5	4.25	1	6	1.67717892592721
5	4.5	1	6	1.82132530103538
5	4.75	1	6	1.96996536680908
5	5	1	6	2.12459035099552
5	5.25	1	6	2.28535320369411
5	5.5	1	6	2.44705376912315
5	5.75	1	6	2.60315361459341
5	6	1	6	2.74711430855845
5	6.25	1	6	2.87404106456846
5	6.5	1	6	2.98561368881858
5	6.75	1	6	3.08515563122402
5	7	1	6	3.17599034394662
5	7.25	1	6	3.26126124352776
5	7.5	1	6	3.34339160705387
5	7.75	1	6	3.42462467158854
5	8	1	6	3.50675503417964
5	8.25	1	6	3.58978269534663
5	8.5	1	6	3.67325900016548
5	0	1	8	0
5	0.25	1	8	1.81873406794067E-02
5	0.5	1	8	4.08321149261505E-02
5	0.75	1	8	7.23917563230302E-02
5	1	1	8	0.117323698221955
5	1.25	1	8	0.179161057978324
5	1.5	1	8	0.257739680225174
5	1.75	1	8	0.351971095286379
5	2	1	8	0.460257378658199
5	2.25	1	8	0.578962804500539
5	2.5	1	8	0.703942190572758
5	2.75	1	8	0.831759162365717
5	3	1	8	0.961812568487871
5	3.25	1	8	1.09421006303212
5	3.5	1	8	1.2290593006686
5	3.75	1	8	1.36652186174107
5	4	1	8	1.50697503324331
5	4.25	1	8	1.65085002689036
5	4.5	1	8	1.7985780583553
5	4.75	1	8	1.95059033899033
5	5	1	8	2.10731808352849
5	5.25	1	8	2.26822729266395
5	5.5	1	8	2.428923116572
5	5.75	1	8	2.58404549232908
5	6	1	8	2.72823435846295
5	6.25	1	8	2.8573963046361
5	6.5	1	8	2.9725045397825
5	6.75	1	8	3.07579892222269
5	7	1	8	3.16951931313034
5	7.25	1	8	3.25604157778626
5	7.5	1	8	3.33828560078972
5	7.75	1	8	3.41930726525631
5	8	1	8	3.50155128707234
5	8.25	1	8	3.58501766689752
5	8.5	1	8	3.6690952185697
5	0	1	10	0
5	0.25	1	10	1.82833655246017E-02
5	0.5	1	10	4.09576883080054E-02
5	0.75	1	10	7.24139256270999E-02
5	1	1	10	0.117043034488682
5	1.25	1	10	0.178393452502609
5	1.5	1	10	0.256643531075762
5	1.75	1	10	0.351129104191917
5	2	1	10	0.460330487311795
5	2.25	1	10	0.579305941731436
5	2.5	1	10	0.702258208383833
5	2.75	1	10	0.824700724208622
5	3	1	10	0.94738970186767
5	3.25	1	10	1.07239204740092
5	3.5	1	10	1.20177466752356
5	3.75	1	10	1.33716155583299
5	4	1	10	1.47840505667441
5	4.25	1	10	1.62491460016117
5	4.5	1	10	1.7760996210367
5	4.75	1	10	1.9313695489899
5	5	1	10	2.09013381766457
5	5.25	1	10	2.2511944432371
5	5.5	1	10	2.41092377819901
5	5.75	1	10	2.56508675867406
5	6	1	10	2.70944832248377
5	6.25	1	10	2.84068132343207
5	6.5	1	10	2.95909029588287
5	6.75	1	10	3.06588768813755
5	7	1	10	3.16228595183501
5	7.25	1	10	3.24993342679775
5	7.5	1	10	3.33222200812781
5	7.75	1	10	3.41297947257074
5	8	1	10	3.49526805251177
5	8.25	1	10	3.5790877487226
5	8.5	1	10	3.66367299469551
5	0	1	12	0
5	0.25	1	12	1.83583888408133E-02
5	0.5	1	12	4.10411005363365E-02
5	0.75	1	12	7.23724579611646E-02
5	1	1	12	0.116676783692946
5	1.25	1	12	0.177513940549092
5	1.5	1	12	0.255385943987739
5	1.75	1	12	0.350030351876881
5	2	1	12	0.460002760664421
5	2.25	1	12	0.579130941915882
5	2.5	1	12	0.700060703753762
5	2.75	1	12	0.817318098032034
5	3	1	12	0.932950142906705
5	3.25	1	12	1.05088409737533
5	3.5	1	12	1.17504722117785
5	3.75	1	12	1.30845147031988
5	4	1	12	1.45044758833974
5	4.25	1	12	1.59947101381656
5	4.5	1	12	1.75395719041994
5	4.75	1	12	1.91234155626239
5	5	1	12	2.07305955380451
5	5.25	1	12	2.23427792081437
5	5.5	1	12	2.39308858254871
5	5.75	1	12	2.54631476078067
5	6	1	12	2.69077967914996
5	6.25	1	12	2.82387856563844
5	6.5	1	12	2.94529468340381
5	6.75	1	12	3.05528329769764
5	7	1	12	3.15409967744089
5	7.25	1	12	3.24271466925048
5	7.5	1	12	3.32496143246872
5	7.75	1	12	3.40538869694352
5	8	1	12	3.48763545863461
5	8.25	1	12	3.57170171839043
5	8.5	1	12	3.65667771797329
5	0	1	14	0
5	0.25	1	14	1.84082103222448E-02
