Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	4.92232569732793E-03
5	1	0	9.21973295086953E-03
5	2	0	3.50954780143189E-03
5	3	0	1.20231198771218E-04
5	4	0	-6.95396339902967E-04
5	5	0	-2.18459817720969E-03
5	6	0	-2.35763867967627E-03
5	7	0	3.05853943692077E-02
5	8	0	6.98796905168329E-02
5	9	0	0.110197347203341
5	10	0	0.151883564883048
5	11	0	0.194750669332222
5	12	0	0.232148235277131
5	13	0	0.267602008394699
5	14	0	0.298581972837449
5	15	0	0.33783924854768
5	16	0	0.397361993469083
5	17	0	0.479849366179045
5	18	0	0.576114883017379
5	19	0	0.667480038719642
5	20	0	0.753468157913574
5	21	0	0.853951084310804
5	22	0	0.979455713016695
5	23	0	1.13579814568724
5	24	0	1.28459567290837
5	25	0	1.39325753792069
5	26	0	1.47130286686029
5	27	0	1.55535996764698
5	28	0	1.65880321927612
5	29	0	1.76439779145103
5	30	0	1.85868627337426
5	31	0	1.95266217949634
5	0	2	4.98970593147971E-03
5	1	2	9.24252470572735E-03
5	2	2	4.09534004907523E-03
5	3	2	1.06756855746492E-03
5	4	2	4.11369831673347E-04
5	5	2	-5.00141991855784E-04
5	6	2	4.33865763237385E-04
5	7	2	0.032160822376997
5	8	2	7.00926928147911E-02
5	9	2	0.109449428517625
5	10	2	0.150138466685237
5	11	2	0.191638731981077
5	12	2	0.228752024776575
5	13	2	0.263819630080906
5	14	2	0.294849389632251
5	15	2	0.333628403595083
5	16	2	0.39100961185289
5	17	2	0.470326465022477
5	18	2	0.56355293076356
5	19	2	0.654569874155125
5	20	2	0.743479928346774
5	21	2	0.845977357041227
5	22	2	0.971660552815179
5	23	2	1.124825344711
5	24	2	1.27046850005527
5	25	2	1.37952186152726
5	26	2	1.46043699062717
5	27	2	1.54715244333768
5	28	2	1.65156024252836
5	29	2	1.75802789254079
5	30	2	1.85408013570841
5	31	2	1.94982948128214
5	0	4	5.05708616563149E-03
5	1	4	9.26344541775518E-03
5	2	4	4.68056163456087E-03
5	3	4	2.01193287925162E-03
5	4	4	1.51884207424159E-03
5	5	4	1.19062606674318E-03
5	6	4	3.2284000596559E-03
5	7	4	3.37704213430708E-02
5	8	4	7.03863266339725E-02
5	9	4	0.1088524543678
5	10	4	0.148608330785922
5	11	4	0.18871292011598
5	12	4	0.22555421659801
5	13	4	0.26021666121162
5	14	4	0.291268986325896
5	15	4	0.329576936868987
5	16	4	0.384809352895871
5	17	4	0.461021947917097
5	18	4	0.551107277542986
5	19	4	0.641758693425476
5	20	4	0.733594835542393
5	21	4	0.838033479306776
5	22	4	0.963965313951708
5	23	4	1.11410495549883
5	24	4	1.25664584697933
5	25	4	1.36594920619927
5	26	4	1.44953578113262
5	27	4	1.53879201178779
5	28	4	1.64419570393033
5	29	4	1.75154659225651
5	30	4	1.84931477358968
5	31	4	1.94681321833987
5	0	6	5.12446639978327E-03
5	1	6	9.28247112116692E-03
5	2	6	5.26526766558744E-03
5	3	6	2.95267561901876E-03
5	4	6	2.62718372146358E-03
5	5	6	2.88741479855696E-03
5	6	6	6.02445234603472E-03
5	7	6	3.53983947938542E-02
5	8	6	7.07394981954759E-02
5	9	6	0.108387851411501
5	10	6	0.147291214500193
5	11	6	0.185984395100633
5	12	6	0.222564506635465
5	13	6	0.256804345608678
5	14	6	0.287849721269554
5	15	6	0.325695510730306
5	16	6	0.378768977182189
5	17	6	0.451962539993139
5	18	6	0.538795490118289
5	19	6	0.629071211198799
5	20	6	0.723849097603154
5	21	6	0.83015438787153
5	22	6	0.956401820114601
5	23	6	1.10365975206676
5	24	6	1.24313881806301
5	25	6	1.35255458308108
5	26	6	1.43861497190524
5	27	6	1.53028661647416
5	28	6	1.63671729669993
5	29	6	1.74495827813585
5	30	6	1.8443951978905
5	31	6	1.94362893040842
5	0	8	5.19184663393505E-03
5	1	8	9.29957718111622E-03
5	2	8	5.84955683811359E-03
5	3	8	3.88931218652456E-03
5	4	8	3.73653391486809E-03
5	5	8	4.58974459242787E-03
5	6	8	8.82027307637507E-03
5	7	8	3.70280070392961E-02
5	8	8	0.071123650282317
5	9	8	0.108020307529288
5	10	8	0.146166325307761
5	11	8	0.183452500973073
5	12	8	0.219781673213141
5	13	8	0.253582985873921
5	14	8	0.284594448279975
5	15	8	0.321989941840388
5	16	8	0.372893388935766
5	17	8	0.443165093589732
5	18	8	0.526634720537216
5	19	8	0.616534278142932
5	20	8	0.714286260656686
5	21	8	0.822387821784633
5	22	8	0.949011991532363
5	23	8	1.0935132722847
5	24	8	1.2299544324131
5	25	8	1.3393466969025
5	26	8	1.42769641930501
5	27	8	1.52165470636942
5	28	8	1.62914153341515
5	29	8	1.73827664742048
5	30	8	1.83933772441535
5	31	8	1.94030825706188
5	0	10	5.25922686808683E-03
5	1	10	9.31474220563917E-03
5	2	10	6.43356011533687E-03
5	3	10	4.82176008603655E-03
5	4	10	4.8469852508935E-03
5	5	10	6.29699810250372E-03
5	6	10	1.16141025460355E-02
5	7	10	0.038652871581526
5	8	10	7.15084958130091E-02
5	9	10	0.107698553935263
5	10	10	0.145189412178224
5	11	10	0.181099593183009
5	12	10	0.217190253962281
5	13	10	0.250538997882903
5	14	10	0.281500834768862
5	15	10	0.318458888145352
5	16	10	0.367184715516312
5	17	10	0.43462880438057
5	18	10	0.514640252097585
5	19	10	0.60417370952663
5	20	10	0.704954968445915
5	21	10	0.814786286729689
5	22	10	0.941842170414549
5	23	10	1.08368344783501
5	24	10	1.21708920304301
5	25	10	1.32633112984329
5	26	10	1.41680854014512
5	27	10	1.51292492935098
5	28	10	1.62149362248043
5	29	10	1.73152750586013
5	30	10	1.83417038639726
5	31	10	1.93689648111945
5	0	12	5.32660710223861E-03
5	1	12	9.32796037255239E-03
5	2	12	7.0174565460258E-03
5	3	12	5.75070088692359E-03
5	4	12	5.95857196930896E-03
5	5	12	8.00844021139846E-03
5	6	12	1.44049944161382E-02
5	7	12	4.02953966149806E-02
5	8	12	7.18707687042891E-02
5	9	12	0.107353267459275
5	10	12	0.14428128954877
5	11	12	0.178876028710851
5	12	12	0.214744837436033
5	13	12	0.247628500478833
5	14	12	0.278549060126779
5	15	12	0.315078813391535
5	16	12	0.361631705456013
5	17	12	0.426311807612313
5	18	12	0.502810496451397
5	19	12	0.591993688473277
5	20	12	0.69588410244824
5	21	12	0.807381028429123
5	22	12	0.934921559725692
5	23	12	1.07416376832253
5	24	12	1.20451777292207
5	25	12	1.31348532392241
5	26	12	1.40596912543445
5	27	12	1.50412968064085
5	28	12	1.61380101434183
5	29	12	1.7247483522642
5	30	12	1.82893306700619
5	31	12	1.93344658627325
5	0	14	5.39398733639038E-03
5	1	14	9.33923062693697E-03
5	2	14	7.60143572311195E-03
5	3	14	6.67769677044875E-03
5	4	14	7.07125168175421E-03
5	5	14	9.72328834962397E-03
5	6	14	0.017192090992187
5	7	14	4.20062141273996E-02
5	8	14	7.22292967082183E-02
5	9	14	0.106956895135131
5	10	14	0.143657245414382
5	11	14	0.176971150174064
5	12	14	0.212667454401153
5	13	14	0.245040941475752
5	14	14	0.275938291227816
5	15	14	0.312051323234063
5	16	14	0.356456420552627
5	17	14	0.418432654904283
5	18	14	0.491295862700087
5	19	14	0.580097865164878
5	20	14	0.687190474120174
5	21	14	0.800169414664926
5	22	14	0.928394294426938
5	23	14	1.06533348130709
5	24	14	1.19271617463848
5	25	14	1.30100379831306
5	26	14	1.39509323187964
5	27	14	1.49502907686656
5	28	14	1.60587213402681
5	29	14	1.71779447442446
5	30	14	1.82339577890715
5	31	14	1.92967738963908
5	0	16	5.46136757054216E-03
5	1	16	9.34855294580613E-03
5	2	16	8.18570037599109E-03
5	3	16	7.60514503357245E-03
5	4	16	8.18489842282222E-03
5	5	16	0.011440997371966
5	6	16	1.99745111306441E-02
5	7	16	4.38604891735452E-02
5	8	16	7.28754067302214E-02
5	9	16	0.107015062128116
5	10	16	0.144097098565439
5	11	16	0.177119616692773
5	12	16	0.212904141164921
5	13	16	0.245066477442807
5	14	16	0.27618595819294
5	15	16	0.312071045693046
5	16	16	0.354747037256531
5	17	16	0.415244380648859
5	18	16	0.484556653837129
5	19	16	0.573592451369446
5	20	16	0.684418588590565
5	21	16	0.798988899279798
5	22	16	0.929573676894237
5	23	16	1.0654941404683
5	24	16	1.18889656275954
5	25	16	1.29376000962706
5	26	16	1.38658712155526
5	27	16	1.48676703467948
5	28	16	1.59941969719638
5	29	16	1.71192842898479
5	30	16	1.81791603893644
5	31	16	1.92618502688064
