Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-1.84639278775949E-02
5	1	0	-8.62489887278432E-03
5	2	0	-1.03477123295087E-02
5	3	0	-1.02532687161052E-02
5	4	0	-5.98398452581191E-03
5	5	0	-3.38984059341558E-03
5	6	0	-1.80388565908576E-03
5	7	0	0.021468895235794
5	8	0	0.054198956262467
5	9	0	8.80603886572832E-02
5	10	0	0.122423529630603
5	11	0	0.157001999972572
5	12	0	0.18567620270291
5	13	0	0.207557726394003
5	14	0	0.225407822411931
5	15	0	0.254432397606715
5	16	0	0.311766262386045
5	17	0	0.400872177399232
5	18	0	0.51042796368758
5	19	0	0.614545782061901
5	20	0	0.708954896224458
5	21	0	0.811368819136036
5	22	0	0.928671442644832
5	23	0	1.06684868400879
5	24	0	1.19586045088839
5	25	0	1.29024492327062
5	26	0	1.36759817342589
5	27	0	1.46300328730317
5	28	0	1.58687966265145
5	29	0	1.71041570404952
5	30	0	1.81223068537594
5	31	0	1.91364973976481
5	0	2	-1.83506374324191E-02
5	1	2	-8.6228152527119E-03
5	2	2	-9.68624480844471E-03
5	3	2	-8.95590433969898E-03
5	4	2	-4.85600957778157E-03
5	5	2	-2.09203850198534E-03
5	6	2	1.81299346485817E-04
5	7	2	2.26249192814081E-02
5	8	2	5.32808267833241E-02
5	9	2	8.60122042506984E-02
5	10	2	0.119708305834828
5	11	2	0.153435849943128
5	12	2	0.182010958158635
5	13	2	0.204198466193937
5	14	2	0.222627138885877
5	15	2	0.251784167196451
5	16	2	0.307368855461706
5	17	2	0.393512469891108
5	18	2	0.499326686175765
5	19	2	0.601921562089822
5	20	2	0.697802654926057
5	21	2	0.801403609450491
5	22	2	0.919786068247685
5	23	2	1.05759944387136
5	24	2	1.18608923088961
5	25	2	1.2814774240454
5	26	2	1.36046126762747
5	27	2	1.45716061107041
5	28	2	1.58145474044638
5	29	2	1.70545206469026
5	30	2	1.80836739445471
5	31	2	1.91092096767989
5	0	4	-1.82373469872434E-02
5	1	4	-8.62323379358308E-03
5	2	4	-9.02887016346059E-03
5	3	4	-7.68979793776923E-03
5	4	4	-3.73467885019602E-03
5	5	4	-7.94328317480988E-04
5	6	4	2.16885967524635E-03
5	7	4	2.38367492692881E-02
5	8	4	5.24642995767525E-02
5	9	4	8.40529769502762E-02
5	10	4	0.117065564609633
5	11	4	0.149886175020395
5	12	4	0.178340863324004
5	13	4	0.200790519069219
5	14	4	0.219770787297554
5	15	4	0.249091231232612
5	16	4	0.302973847222685
5	17	4	0.386309861241947
5	18	4	0.488340058514597
5	19	4	0.589466682272576
5	20	4	0.686873225200435
5	21	4	0.791573265183547
5	22	4	0.911021859098284
5	23	4	1.04847770974266
5	24	4	1.17641529782126
5	25	4	1.27275283086596
5	26	4	1.3532983020127
5	27	4	1.4512310888548
5	28	4	1.5759333383676
5	29	4	1.70036588249388
5	30	4	1.80436575381124
5	31	4	1.908064751116
5	0	6	-1.81240565420677E-02
5	1	6	-8.62616728377323E-03
5	2	6	-8.37528023715853E-03
5	3	6	-6.45810383925232E-03
5	4	6	-2.61927596910769E-03
5	5	6	5.03519842706247E-04
5	6	6	4.15762351478556E-03
5	7	6	2.50891039229927E-02
