Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-1.28174699086549E-02
5	1	0	-3.99699504984005E-03
5	2	0	-0.006814979626713
5	3	0	-7.62051396669907E-03
5	4	0	-4.33471947085612E-03
5	5	0	-3.09841740138512E-03
5	6	0	-2.03187960543012E-03
5	7	0	2.61048837654458E-02
5	8	0	6.20366816724799E-02
5	9	0	9.81632255275858E-02
5	10	0	0.135094186677659
5	11	0	0.173014575950854
5	12	0	0.20540060881299
5	13	0	0.233427247293392
5	14	0	0.257603798580284
5	15	0	0.291318099182029
5	16	0	0.348634713493895
5	17	0	0.432751982841448
5	18	0	0.534604654844348
5	19	0	0.633663925439439
5	20	0	0.727333351645114
5	21	0	0.832935430038863
5	22	0	0.956151019914941
5	23	0	1.10181373986182
5	24	0	1.23826904940766
5	25	0	1.33972940836845
5	26	0	1.41988037018555
5	27	0	1.51417228000074
5	28	0	1.6338167993639
5	29	0	1.75392961772759
5	30	0	1.8556535301321
5	31	0	1.95703396598118
5	0	2	-0.01270372487764
5	1	2	-3.96983005238256E-03
5	2	2	-6.10547674488526E-03
5	3	2	-6.30734799556749E-03
5	4	2	-3.19188721258486E-03
5	5	2	-1.66741854260555E-03
5	6	2	3.37025454826633E-04
5	7	2	2.73435067393108E-02
5	8	2	6.16435658174364E-02
5	9	2	9.69296407739618E-02
5	10	2	0.133194219302418
5	11	2	0.170084231791466
5	12	2	0.202391172871062
5	13	2	0.230530204445677
5	14	2	0.255117957090719
5	15	2	0.288652581984345
5	16	2	0.343900289175778
5	17	2	0.424703915544275
5	18	2	0.522984298758027
5	19	2	0.621039642352812
5	20	2	0.716984376059054
5	21	2	0.824135420153062
5	22	2	0.947892692018946
5	23	2	1.091579046637
5	24	2	1.22596088952835
5	25	2	1.32785430990298
5	26	2	1.4099611715903
5	27	2	1.50593975819874
5	28	2	1.62599724330055
5	29	2	1.74652495718453
5	30	2	1.84941009642206
5	31	2	1.95196810220276
5	0	4	-1.25899798466251E-02
5	1	4	-3.94517320815423E-03
5	2	4	-5.39963318376061E-03
5	3	4	-5.02048099276089E-03
5	4	4	-2.05520353256527E-03
5	5	4	-2.344161234009E-04
5	6	4	2.70782898349622E-03
5	7	4	2.86265178592354E-02
5	8	4	6.13230760044897E-02
5	9	4	9.57940530774217E-02
5	10	4	0.131425905712947
5	11	4	0.167248616221376
5	12	4	0.199477572962661
5	13	4	0.22769926476884
5	14	4	0.252670268024198
5	15	4	0.286038180964042
5	16	4	0.339231211471938
5	17	4	0.416826512327422
5	18	4	0.511474310231412
5	19	4	0.608562424761782
5	20	4	0.706840355253419
5	21	4	0.815463142732722
5	22	4	0.939784783774794
5	23	4	1.08155216862184
5	24	4	1.21385635746315
5	25	4	1.31608556666307
5	26	4	1.40002422342614
5	27	4	1.49760927005295
5	28	4	1.61809726061895
5	29	4	1.73903326333535
5	30	4	1.84305338092006
5	31	4	1.94678772130341
5	0	6	-1.24762348156103E-02
5	1	6	-3.92304022914794E-03
5	2	6	-4.69718053297158E-03
5	3	6	-3.76255301710914E-03
5	4	6	-9.24031176894065E-04
5	5	6	1.20064899917391E-03
5	6	6	5.07909909996025E-03
5	7	6	2.99397253463865E-02
5	8	6	6.10641473191531E-02
5	9	6	9.47506560675138E-02
5	10	6	0.129797163640562
5	11	6	0.164523980641894
5	12	6	0.196674223373347
5	13	6	0.22494836780751
5	14	6	0.250274351108463
5	15	6	0.283489825416936
5	16	6	0.334641287232935
5	17	6	0.4091505463893
5	18	6	0.500094704539719
5	19	6	0.59625776119038
5	20	6	0.696936598316319
5	21	6	0.806950343152143
5	22	6	0.931854457175492
5	23	6	1.07175396613832
5	24	6	1.2019689216739
5	25	6	1.3044403994321
5	26	6	1.39008593269359
5	27	6	1.48918808512852
5	28	6	1.61012402495952
5	29	6	1.73145841677027
5	30	6	1.83658731891688
5	31	6	1.94150712199263
5	0	8	-1.23624897845954E-02
5	1	8	-3.90344711048183E-03
5	2	8	-3.99765842763496E-03
5	3	8	-2.53533271542002E-03
5	4	8	2.02390787396743E-04
5	5	8	2.63765295552361E-03
5	6	8	7.44918441059792E-03
5	7	8	3.12666352584182E-02
5	8	8	6.08472549969579E-02
5	9	8	0.093780738527677
5	10	8	0.12830358817851
5	11	8	0.161921439549951
5	12	8	0.193991366903382
5	13	8	0.222288520855514
5	14	8	0.24794530274379
5	15	8	0.281024026950508
5	16	8	0.330146741022515
5	17	8	0.401701479543919
5	18	8	0.488866291696434
5	19	8	0.584151086789609
5	20	8	0.687310019305277
5	21	8	0.798636078994241
5	22	8	0.924135098384639
5	23	8	1.06220717974974
5	24	8	1.19031265645566
5	25	8	1.29293421127493
5	26	8	1.38016821936855
5	27	8	1.48069057942915
5	28	8	1.60209086901403
5	29	8	1.72381215794554
5	30	8	1.83002433210124
5	31	8	1.93615256844803
5	0	10	-1.22487447535805E-02
5	1	10	-3.88640429971988E-03
5	2	10	-3.30048522942439E-03
5	3	10	-1.33935270069099E-03
5	4	10	1.32467900041986E-03
5	5	10	4.0762107413908E-03
5	6	10	9.81644944145399E-03
5	7	10	3.25995469321142E-02
5	8	10	6.06467836759223E-02
5	9	10	9.28492972435577E-02
5	10	10	0.126920753795796
5	11	10	0.159440346427101
5	12	10	0.191430138408594
5	13	10	0.219723545914691
5	14	10	0.245697982305871
5	15	10	0.278655512099464
5	16	10	0.325764497182186
5	17	10	0.394491167555848
5	18	10	0.47780893401271
5	19	10	0.572264993576553
5	20	10	0.677997780818532
5	21	10	0.790558640816082
5	22	10	0.916660848736805
5	23	10	1.0529304804676
5	24	10	1.17889618752354
5	25	10	1.28158252975545
5	26	10	1.37029885094667
5	27	10	1.47213863724314
5	28	10	1.59401781762246
5	29	10	1.71611786904839
5	30	10	1.82338740779611
5	31	10	1.93076214140546
5	0	12	-1.21349997225657E-02
5	1	12	-3.87189842072962E-03
5	2	12	-2.60493441392124E-03
5	3	12	-1.73109029771839E-04
5	4	12	2.44304266522747E-03
5	5	12	5.5156778392752E-03
5	6	12	1.21801052242826E-02
5	7	12	3.39549456890516E-02
5	8	12	6.04358438093082E-02
5	9	12	9.18974961963236E-02
5	10	12	0.125586209231767
5	11	12	0.157050811539726
5	12	12	0.188965522714588
5	13	12	0.217234604357822
5	14	12	0.243534489712495
5	15	12	0.276382742009442
5	16	12	0.321499514027832
5	17	12	0.387491777970419
5	18	12	0.466925033513271
5	19	12	0.560597201111607
5	20	12	0.669010805358106
5	21	12	0.782729460757123
5	22	12	0.909446998513504
5	23	12	1.04392177626743
5	24	12	1.16771160003112
5	25	12	1.27037769472389
5	26	12	1.36049398030872
5	27	12	1.46355401581051
5	28	12	1.5859238316328
5	29	12	1.70840950984195
5	30	12	1.81670916030069
5	31	12	1.92537798330575
5	0	14	-1.20212546915508E-02
5	1	14	-3.85990843960941E-03
5	2	14	-1.91021652403681E-03
5	3	14	9.67890250287646E-04
5	4	14	3.55695441222376E-03
5	5	14	6.95526355446406E-03
5	6	14	1.45394250628262E-02
5	7	14	0.035372626323696
5	8	14	6.02107092086452E-02
5	9	14	9.08643547720183E-02
5	10	14	0.124360261043697
5	11	14	0.154795965319187
5	12	14	0.186656898897025
5	13	14	0.214845097005307
5	14	14	0.241474670590073
5	15	14	0.274240095461569
5	16	14	0.317428101902915
5	17	14	0.380847568004231
5	18	14	0.456354319151066
5	19	14	0.549324178478763
5	20	14	0.660617379086893
5	21	14	0.775294776586513
5	22	14	0.902716527270558
5	23	14	1.03549370523012
5	24	14	1.15707746601866
5	25	14	1.2594354164746
5	26	14	1.35069573173458
5	27	14	1.45477737802246
5	28	14	1.5776763668461
5	29	14	1.70058005857491
5	30	14	1.8098301527813
5	31	14	1.91982407846358
5	0	16	-1.19075096605359E-02
5	1	16	-3.85041124019517E-03
