Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	2.38335059192549E-02
5	0.5	1	0	5.33245816930301E-02
5	0.75	1	0	9.41307971758457E-02
5	1	1	0	0.151909722222222
5	1.25	1	0	0.231284504946045
5	1.5	1	0	0.332740631592632
5	1.75	1	0	0.455729166666667
5	2	1	0	0.598332969627033
5	2.25	1	0	0.753162080266823
5	2.5	1	0	0.911458333333333
5	2.75	1	0	1.06558142347947
5	3	1	0	1.21236247954787
5	3.25	1	0	1.34975049028678
5	3.5	1	0	1.47569444444444
5	3.75	1	0	1.58970520655944
5	4	1	0	1.69754114847078
5	4.25	1	0	1.80652251780783
5	4.5	1	0	1.92396956219993
5	4.75	1	0	2.05720252927643
5	5	1	0	2.21354166666667
5	5.25	1	0	2.39650605456619
5	5.5	1	0	2.59441011559425
5	5.75	1	0	2.7917671049363
5	6	1	0	2.97309027777778
5	6.25	1	0	3.12636493744018
5	6.5	1	0	3.25346456426713
5	6.75	1	0	3.35973468673829
5	7	1	0	3.45052083333333
5	7.25	1	0	3.53098167106509
5	7.5	1	0	3.60552841448225
5	7.75	1	0	3.67838541666667
5	8	1	0	3.75293216008382
5	8.25	1	0	3.82916864473373
5	8.5	1	0	3.90625
5	0	1	2	0
5	0.25	1	2	2.35430287422282E-02
5	0.5	1	2	5.26559503425586E-02
5	0.75	1	2	9.29086576402672E-02
5	1	1	2	0.149871043493456
5	1.25	1	2	0.228109216930035
5	1.5	1	2	0.328174174988143
5	1.75	1	2	0.44961313036741
5	2	1	2	0.590550338924893
5	2.25	1	2	0.743418226377819
5	2.5	1	2	0.899226260734819
5	2.75	1	2	1.05027563661246
5	3	1	2	1.19403444549373
5	3.25	1	2	1.32926250486707
5	3.5	1	2	1.45471963237158
5	3.75	1	2	1.57041234602616
5	4	1	2	1.68133396776878
5	4.25	1	2	1.793724519616
5	4.5	1	2	1.91382402463868
5	4.75	1	2	2.04787250425094
5	5	1	2	2.20210998152365
5	5.25	1	2	2.37957854694525
5	5.5	1	2	2.57052857716044
5	5.75	1	2	2.76201251713517
5	6	1	2	2.94108281288969
5	6.25	1	2	3.09740674518252
5	6.5	1	2	3.23111092996155
5	6.75	1	2	3.3449368203227
5	7	1	2	3.44162586966316
5	7.25	1	2	3.52446230151044
5	7.5	1	2	3.59890142393576
5	7.75	1	2	3.67094131423704
5	8	1	2	3.74538043636114
5	8.25	1	2	3.82221878970562
5	8.5	1	2	3.90025675941336
5	0	1	4	0
5	0.25	1	4	2.32546310768157E-02
5	0.5	1	4	5.19918155539017E-02
5	0.75	1	4	9.16941067946027E-02
5	1	1	4	0.147844058199189
5	1.25	1	4	0.224951137304662
5	1.5	1	4	0.323632489765522
5	1.75	1	4	0.443532174376014
5	2	1	4	0.582815826409286
5	2.25	1	4	0.73373538117222
5	2.5	1	4	0.887064348752028
5	2.75	1	4	1.03504195609195
5	3	1	4	1.17577028403304
5	3.25	1	4	1.3088171290908
5	3.5	1	4	1.43375028807608
5	3.75	1	4	1.55107193212149
5	4	1	4	1.66502173031805
5	4.25	1	4	1.78077372548772
5	4.5	1	4	1.90350196252025
5	4.75	1	4	2.03838048305597
5	5	1	4	2.19058333198466
5	5.25	1	4	2.36267914609246
5	5.5	1	4	2.54681495038935
5	5.75	1	4	2.73253236355409
5	6	1	4	2.90937300633329
5	6.25	1	4	3.06865459984886
5	6.5	1	4	3.2087992743167
5	6.75	1	4	3.33000526505445
5	7	1	4	3.43247080797058
5	7.25	1	4	3.51764875090319
5	7.5	1	4	3.59201040360236
5	7.75	1	4	3.66328168597538
5	8	1	4	3.73764333808374
5	8.25	1	4	3.81509535874583
5	8.5	1	4	3.8940925651618
5	0	1	6	0
5	0.25	1	6	2.29703924346318E-02
5	0.5	1	6	5.13366738888736E-02
5	0.75	1	6	9.04947333287661E-02
5	1	1	6	0.145840459773919
5	1.25	1	6	0.221827474460561
5	1.5	1	6	0.319140347306637
5	1.75	1	6	0.437521379000342
5	2	1	6	0.575177550266744
5	2.25	1	6	0.724174553333432
5	2.5	1	6	0.875042758000685
5	2.75	1	6	1.01995248826441
5	3	1	6	1.15763386775927
5	3.25	1	6	1.28845697260137
5	3.5	1	6	1.41279187933534
5	3.75	1	6	1.531636411474
5	4	1	6	1.64849937936987
5	4.25	1	6	1.76751733948654
5	4.5	1	6	1.89282685128748
5	4.75	1	6	2.02856446952204
5	5	1	6	2.17886675365371
5	5.25	1	6	2.34583595877597
5	5.5	1	6	2.5234371469437
5	5.75	1	6	2.7036010784131
5	6	1	6	2.87825851644027
5	6.25	1	6	3.04031454836319
5	6.5	1	6	3.18657157599333
5	6.75	1	6	3.31480633208088
5	7	1	6	3.42279555023318
5	7.25	1	6	3.51024683819075
5	7.5	1	6	3.58459132369511
5	7.75	1	6	3.65519100604967
5	8	1	6	3.72953549069692
5	8.25	1	6	3.80762477592264
5	8.5	1	6	3.88758646358037
5	0	1	8	0
5	0.25	1	8	2.26923923272908E-02
5	0.5	1	8	5.06950219092889E-02
5	0.75	1	8	8.93181259326714E-02
5	1	1	8	0.143871941652146
5	1.25	1	8	0.218755436788369
5	1.5	1	8	0.314722518993356
5	1.75	1	8	0.431615824548256
5	2	1	8	0.5676836286838
5	2.25	1	8	0.714796751544863
5	2.5	1	8	0.863231649096512
5	2.75	1	8	1.00507933947633
5	3	1	8	1.13968906926586
5	3.25	1	8	1.26822464504221
5	3.5	1	8	1.39184987392671
5	3.75	1	8	1.5120582307123
5	4	1	8	1.63166185817552
5	4.25	1	8	1.75380256567603
5	4.5	1	8	1.88162216638318
5	4.75	1	8	2.01826246747967
5	5	1	8	2.16686528213484
5	5.25	1	8	2.32907709176393
5	5.5	1	8	2.50056307848621
5	5.75	1	8	2.67549309593224
5	6	1	8	2.84803700154233
5	6.25	1	8	3.0125926376495
5	6.5	1	8	3.16446981365217
5	6.75	1	8	3.29920633254935
5	7	1	8	3.41233999842855
5	7.25	1	8	3.50196238232052
5	7.5	1	8	3.57638015442709
5	7.75	1	8	3.64645374862788
5	8	1	8	3.72087151964596
5	8.25	1	8	3.79963346530438
5	8.5	1	8	3.88056750100416
5	0	1	10	0
5	0.25	1	10	2.24227102664069E-02
5	0.5	1	10	0.050071356176962
5	0.75	1	10	8.81718732962327E-02
5	1	1	10	0.141950197268367
5	1.25	1	10	0.215752232678723
5	1.5	1	10	0.310403776207547
5	1.75	1	10	0.425850591327617
5	2	1	10	0.560382179846985
5	2.25	1	10	0.705662984489916
5	2.5	1	10	0.851701182655233
5	2.75	1	10	0.990494616074203
5	3	1	10	1.12199976114627
5	3.25	1	10	1.24816275605675
5	3.5	1	10	1.37092973962758
5	3.75	1	10	1.49228983646497
5	4	1	10	1.61440410998626
5	4.25	1	10	1.73947660811973
5	4.5	1	10	1.8697113832502
5	4.75	1	10	2.00731248075937
5	5	1	10	2.15448395303206
5	5.25	1	10	2.31243065182449
5	5.5	1	10	2.4783606566796
5	5.75	1	10	2.64848285033157
5	6	1	10	2.81900611997116
5	6.25	1	10	2.9856949146318
5	6.5	1	10	3.14253596595396
5	6.75	1	10	3.28307157760719
5	7	1	10	3.40084405453429
5	7.25	1	10	3.49250120223991
5	7.5	1	10	3.56711286601138
5	7.75	1	10	3.63685438787797
5	8	1	10	3.71146605037615
5	8.25	1	10	3.79094785095933
5	8.5	1	10	3.87286472376824
5	0	1	12	0
5	0.25	1	12	2.21634257635944E-02
5	0.5	1	12	4.94701732537073E-02
5	0.75	1	12	8.70635641093638E-02
5	1	1	12	0.140086920057082
5	1.25	1	12	0.212835070522258
5	1.5	1	12	0.306208890331079
5	1.75	1	12	0.420260759646286
5	2	1	12	0.553321321942834
5	2.25	1	12	0.696834260851998
5	2.5	1	12	0.840521519292573
5	2.75	1	12	0.976270424404518
5	3	1	12	1.10462981599396
5	3.25	1	12	1.22831391528841
5	3.5	1	12	1.35003694421531
5	3.75	1	12	1.47228367536062
5	4	1	12	1.59662107805338
5	4.25	1	12	1.7243866708812
5	4.5	1	12	1.85691797733134
5	4.75	1	12	1.99555251319166
5	5	1	12	2.14162780194941
5	5.25	1	12	2.2959247457258
5	5.5	1	12	2.45699779318659
5	5.75	1	12	2.62284477583113
5	6	1	12	2.79146353005845
5	6.25	1	12	2.95982742623407
5	6.5	1	12	3.12081201155945
5	6.75	1	12	3.26626837840174
5	7	1	12	3.38804762052799
5	7.25	1	12	3.48156911689633
5	7.5	1	12	3.55652542866107
5	7.75	1	12	3.62617739796794
5	8	1	12	3.70113370833278
5	8.25	1	12	3.78139435695581
5	8.5	1	12	3.86430717820767
5	0	1	14	0
5	0.25	1	14	2.19166183304676E-02
5	0.5	1	14	4.88959697013393E-02
5	0.75	1	14	8.60007870619787E-02
5	1	1	14	0.13829380345279
5	1.25	1	14	0.210021158709612
5	1.5	1	14	0.302162632745819
5	1.75	1	14	0.414881409812127
5	2	1	14	0.546549173157877
5	2.25	1	14	0.688371589314516
5	2.5	1	14	0.829762819624254
5	2.75	1	14	0.962478870813761
5	3	1	14	1.08764310640238
5	3.25	1	14	1.20872073238061
5	3.5	1	14	1.32917695546728
5	3.75	1	14	1.45199219402784
5	4	1	14	1.57820770562814
5	4.25	1	14	1.70837995802398
5	4.5	1	14	1.84306542406945
5	4.75	1	14	1.98282056860707
5	5	1	14	2.1282018644909
5	5.25	1	14	2.27958748023601
5	5.5	1	14	2.4366423996699
5	5.75	1	14	2.59885330665097
5	6	1	14	2.7657068901359
5	6.25	1	14	2.93519621938031
5	6.5	1	14	3.09933992912936
5	6.75	1	14	3.24866304608036
5	7	1	14	3.37369059838723
5	7.25	1	14	3.46887194523717
5	7.5	1	14	3.54435381258922
5	7.75	1	14	3.61420725306574
5	8	1	14	3.68968911896114
5	8.25	1	14	3.77079940736213
5	8.5	1	14	3.85472391065753
5	0	1	16	0
5	0.25	1	16	2.16843674786408E-02
5	0.5	1	16	4.83532420816725E-02
5	0.75	1	16	8.49911308439914E-02
5	1	1	16	0.136582540889989
5	1.25	1	16	0.207327705631421
5	1.5	1	16	0.298289774833635
5	1.75	1	16	0.409747622133
5	2	1	16	0.540113851678648
5	2.25	1	16	0.680335978560874
5	2.5	1	16	0.819495244266
5	2.75	1	16	0.94919206164842
5	3	1	16	1.07110350496498
5	3.25	1	16	1.18942581697678
5	3.5	1	16	1.30835524116087
5	3.75	1	16	1.43136783909523
5	4	1	16	1.55905893596182
5	4.25	1	16	1.69130367361164
5	4.5	1	16	1.82797719890735
5	4.75	1	16	1.9689546508361
5	5	1	16	2.11411117626057
5	5.25	1	16	2.26344696212327
5	5.5	1	16	2.41746238779225
5	5.75	1	16	2.57678287701112
5	6	1	16	2.74203385853519
5	6.25	1	16	2.91200734099451
5	6.5	1	16	3.07816169732444
5	6.75	1	16	3.23012189179038
5	7	1	16	3.35751289008961
5	7.25	1	16	3.45411550620985
5	7.5	1	16	3.53033398800892
5	7.75	1	16	3.60072842733934
5	8	1	16	3.67694690770651
5	8.25	1	16	3.75898942624659
5	8.5	1	16	3.84394396745289
5	0	1	18	0
5	0.25	1	18	2.14687527197283E-02
5	0.5	1	18	4.78464869565212E-02
5	0.75	1	18	8.40421841453159E-02
5	1	1	18	0.134964825803177
5	1.25	1	18	0.20477191967832
5	1.5	1	18	0.294615087976396
5	1.75	1	18	0.404894476916767
5	2	1	18	0.534063475691679
5	2.25	1	18	0.672788437274479
5	2.5	1	18	0.809788953833534
5	2.75	1	18	0.936482103254982
5	3	1	18	1.05507488427522
5	3.25	1	18	1.17047177872034
5	3.5	1	18	1.28757726907344
