Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	2.56731251014302E-02
5	0.5	1	0	5.71721969215475E-02
5	0.75	1	0	0.100323162179039
5	1	1	0	0.160951967592593
5	1.25	1	0	0.244028670016251
5	1.5	1	0	0.351099776137149
5	1.75	1	0	0.482855902777778
5	2	1	0	0.637490305644287
5	2.25	1	0	0.803206791390915
5	2.5	1	0	0.965711805555556
5	2.75	1	0	1.11383132400078
5	3	1	0	1.24886942742806
5	3.25	1	0	1.37524972686353
5	3.5	1	0	1.49739583333333
5	3.75	1	0	1.61939592584767
5	4	1	0	1.74399645369569
5	4.25	1	0	1.87360843415061
5	4.5	1	0	2.01064288448564
5	4.75	1	0	2.15751082197399
5	5	1	0	2.31662326388889
5	5.25	1	0	2.48871551896981
5	5.5	1	0	2.66782005986493
5	5.75	1	0	2.8462936506887
5	6	1	0	3.01649305555556
5	6.25	1	0	3.17195695208486
5	6.5	1	0	3.31095165459879
5	6.75	1	0	3.43292539092444
5	7	1	0	3.53732638888889
5	7.25	1	0	3.62495348616331
5	7.5	1	0	3.70200795229283
5	7.75	1	0	3.77604166666667
5	8	1	0	3.85309613279619
5	8.25	1	0	3.93317135068139
5	8.5	1	0	4.01475694444444
5	0	1	2	0
5	0.25	1	2	2.54100376825895E-02
5	0.5	1	2	0.056547679167856
5	0.75	1	2	9.91405282637717E-02
5	1	1	2	0.158916188806549
5	1.25	1	2	0.240792355662497
5	1.5	1	2	0.346447095578317
5	1.75	1	2	0.4767485663161
5	2	1	2	0.629945748260178
5	2.25	1	2	0.793810907498299
5	2.5	1	2	0.953497132632199
5	2.75	1	2	1.09755515993192
5	3	1	2	1.22812629967753
5	3.25	1	2	1.35074950945971
5	3.5	1	2	1.47096374749039
5	3.75	1	2	1.59360958162564
5	4	1	2	1.72073402348667
5	4.25	1	2	1.85368569438585
5	4.5	1	2	1.99381321627567
5	4.75	1	2	2.14246521082622
5	5	1	2	2.30099029959464
5	5.25	1	2	2.46954621055615
5	5.5	1	2	2.64352709470913
5	5.75	1	2	2.81713620747446
5	6	1	2	2.98457680608036
5	6.25	1	2	3.14067755940074
5	6.5	1	2	3.28276876655275
5	6.75	1	2	3.40880613907109
5	7	1	2	3.51674538811397
5	7.25	1	2	3.60628171871548
5	7.5	1	2	3.68406830929905
5	7.75	1	2	3.75849783116622
5	8	1	2	3.83628442159918
5	8.25	1	2	3.91742808052263
5	8.5	1	2	4.00025027421846
5	0	1	4	0
5	0.25	1	4	2.51482349047106E-02
5	0.5	1	4	5.59260954088295E-02
5	0.75	1	4	9.79632071221507E-02
5	1	1	4	0.156889195709856
5	1.25	1	4	0.237569645452367
5	1.5	1	4	0.341813981334254
5	1.75	1	4	0.470667586926477
5	2	1	4	0.622435006395487
5	2.25	1	4	0.784457421367764
5	2.5	1	4	0.941335173852955
5	2.75	1	4	1.08134372487638
5	3	1	4	1.20745899471222
5	3.25	1	4	1.32633202194878
5	3.5	1	4	1.44461384639285
5	3.75	1	4	1.56789583237068
5	4	1	4	1.69753065415664
5	4.25	1	4	1.83381131063684
5	4.5	1	4	1.97703080195287
5	4.75	1	4	2.1274821276924
5	5	1	4	2.28545828722159
5	5.25	1	4	2.45054056016106
5	5.5	1	4	2.61946334384233
5	5.75	1	4	2.7882493119373
5	6	1	4	2.95292114166271
5	6.25	1	4	3.10958119727212
5	6.5	1	4	3.25465057579794
5	6.75	1	4	3.38463006282333
5	7	1	4	3.49602044319294
5	7.25	1	4	3.58743961515981
5	7.5	1	4	3.66597393371846
5	7.75	1	4	3.74082686531474
5	8	1	4	3.81936118357798
5	8.25	1	4	3.90157688836049
5	8.5	1	4	3.98563328743653
5	0	1	6	0
5	0.25	1	6	2.48890014087552E-02
5	0.5	1	6	5.53103796391331E-02
5	0.75	1	6	9.67965115278225E-02
5	1	1	6	0.154879773991866
5	1.25	1	6	0.234374143529484
5	1.5	1	6	0.337219999719726
5	1.75	1	6	0.464639321680968
5	2	1	6	0.614991895569633
5	2.25	1	6	0.775188730761391
5	2.5	1	6	0.929278643361936
5	2.75	1	6	1.06526174784747
5	3	1	6	1.18694333531736
5	3.25	1	6	1.30207999422363
5	3.5	1	6	1.41842831478613
5	3.75	1	6	1.54232727304983
5	4	1	6	1.67444540658459
5	4.25	1	6	1.81403363891936
5	4.5	1	6	1.96034289540441
5	4.75	1	6	2.11262410058648
5	5	1	6	2.27012817869092
5	5.25	1	6	2.43186222580312
5	5.5	1	6	2.59585802155351
5	5.75	1	6	2.75990351175426
5	6	1	6	2.92178664736017
5	6.25	1	6	3.07885089625448
5	6.5	1	6	3.22666177962561
5	6.75	1	6	3.36034033778674
5	7	1	6	3.47500760997969
5	7.25	1	6	3.56825683938847
5	7.5	1	6	3.64757009296424
5	7.75	1	6	3.7229016387612
5	8	1	6	3.80221489190842
5	8.25	1	6	3.8855098521916
5	8.5	1	6	3.97079566754271
5	0	1	8	0
5	0.25	1	8	2.46336218356852E-02
5	0.5	1	8	5.47034658534316E-02
5	0.75	1	8	9.56457542544336E-02
5	1	1	8	0.152896709341931
5	1.25	1	8	0.231219454037471
5	1.5	1	8	0.332684717049501
5	1.75	1	8	0.458690127651627
5	2	1	8	0.607650231302035
5	2.25	1	8	0.766047233441262
5	2.5	1	8	0.917380255303255
5	2.75	1	8	1.04937395785853
5	3	1	8	1.16665514427815
5	3.25	1	8	1.27807615617716
5	3.5	1	8	1.39248933741563
5	3.75	1	8	1.51697649863016
5	4	1	8	1.65153734164953
5	4.25	1	8	1.79440103524915
5	4.5	1	8	1.94379675051745
5	4.75	1	8	2.09795365752241
5	5	1	8	2.25510092592384
5	5.25	1	8	2.4136748655009
5	5.5	1	8	2.57294034213167
5	5.75	1	8	2.73236935460241
5	6	1	8	2.89143390823026
5	6.25	1	8	3.0486696869033
5	6.5	1	8	3.19886707532698
5	6.75	1	8	3.33588013956691
5	7	1	8	3.4535629443281
5	7.25	1	8	3.5485630552936
5	7.5	1	8	3.62870205444956
5	7.75	1	8	3.70459502115458
5	8	1	8	3.7847340197663
5	8.25	1	8	3.8691190500126
5	8.5	1	8	3.95562709798105
5	0	1	10	0
5	0.25	1	10	2.43833808264624E-02
5	0.5	1	10	5.41082880463901E-02
5	0.75	1	10	9.45162480756304E-02
5	1	1	10	0.150948787449402
5	1.25	1	10	0.228119181119953
5	1.5	1	10	0.328227699638348
5	1.75	1	10	0.452846361910512
5	2	1	10	0.600443829112111
5	2.25	1	10	0.757075327169458
5	2.5	1	10	0.905692723821024
5	2.75	1	10	1.03374508392287
5	3	1	10	1.14667024437982
5	3.25	1	10	1.25440323770226
5	3.5	1	10	1.36687909902675
5	3.75	1	10	1.49191610407873
5	4	1	10	1.62886552023045
5	4.25	1	10	1.77496185564198
5	4.5	1	10	1.92743962117917
5	4.75	1	10	2.08353332651414
5	5	1	10	2.24047748084154
5	5.25	1	10	2.39614213727297
5	5.5	1	10	2.5509395198658
5	5.75	1	10	2.70591738815882
5	6	1	10	2.86212350933056
5	6.25	1	10	3.01922059977409
5	6.5	1	10	3.1713311601933
5	6.75	1	10	3.31119264376942
5	7	1	10	3.43154250209207
5	7.25	1	10	3.52818792676738
5	7.5	1	10	3.60921508558763
5	7.75	1	10	3.68577988214383
5	8	1	10	3.76680704032744
5	8.25	1	10	3.85229655982012
5	8.5	1	10	3.9400172621956
5	0	1	12	0
5	0.25	1	12	2.41395630220485E-02
5	0.5	1	12	5.35277802126736E-02
5	0.75	1	12	9.34133057650595E-02
5	1	1	12	0.14904479400363
5	1.25	1	12	0.225086928920552
5	1.5	1	12	0.323868513801035
5	1.75	1	12	0.447134381529678
5	2	1	12	0.593406504519279
5	2.25	1	12	0.74831540970806
5	2.5	1	12	0.894268763059356
5	2.75	1	12	1.01843985505381
5	3	1	12	1.1270644584076
5	3.25	1	12	1.23114396869183
5	3.5	1	12	1.3416797843649
5	3.75	1	12	1.4672186843626
5	4	1	12	1.60648900320632
5	4.25	1	12	1.7557644561136
5	4.5	1	12	1.91131876127674
5	4.75	1	12	2.06942563557563
5	5	1	12	2.22635879536522
5	5.25	1	12	2.37942769913791
5	5.5	1	12	2.5300847690449
5	5.75	1	12	2.68081816010055
5	6	1	12	2.8341160357186
5	6.25	1	12	2.99068666542234
5	6.5	1	12	3.1441187315158
5	6.75	1	12	3.28622102599986
5	7	1	12	3.40880233912548
5	7.25	1	12	3.50696111770195
5	7.5	1	12	3.58895445379161
5	7.75	1	12	3.66632909137794
5	8	1	12	3.74832242676766
5	8.25	1	12	3.83493445961077
5	8.5	1	12	3.92385584363041
5	0	1	14	0
5	0.25	1	14	2.39034530634053E-02
5	0.5	1	14	5.29648763469471E-02
5	0.75	1	14	9.23422400963672E-02
5	1	1	14	0.147193514693968
5	1.25	1	14	0.222136301582892
5	1.5	1	14	0.319626725852329
5	1.75	1	14	0.441580543581181
5	2	1	14	0.58657207304296
5	2.25	1	14	0.73980987881915
5	2.5	1	14	0.883161087162363
5	2.75	1	14	1.00352300026467
5	3	1	14	1.10791360914669
5	3.25	1	14	1.20838107903875
5	3.5	1	14	1.31697357817549
5	3.75	1	14	1.44295683444882
5	4	1	14	1.58446685145617
5	4.25	1	14	1.73685719267978
5	4.5	1	14	1.89548142469732
5	4.75	1	14	2.05569311272081
5	5	1	14	2.21284582141606
5	5.25	1	14	2.36369520911428
5	5.5	1	14	2.51060530395795
5	5.75	1	14	2.65734221810467
5	6	1	14	2.80767207245194
5	6.25	1	14	2.96325091440352
5	6.5	1	14	3.11729448658573
5	6.75	1	14	3.26090846186381
5	7	1	14	3.38519851128221
5	7.25	1	14	3.48471229198949
5	7.5	1	14	3.5677654264747
5	7.75	1	14	3.64611551850588
5	8	1	14	3.72916865226277
5	8.25	1	14	3.8169248273812
5	8.5	1	14	3.90703252572954
5	0	1	16	0
5	0.25	1	16	2.36763355914945E-02
5	0.5	1	16	5.24225104438756E-02
