Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	1.74676182386638E-02
5	0.5	1	0	3.95222632559361E-02
5	0.75	1	0	7.07509618304256E-02
5	1	1	0	0.115740740740741
5	1.25	1	0	0.177896234528794
5	1.5	1	0	0.255892505124786
5	1.75	1	0	0.347222222222222
5	2	1	0	0.450056043444891
5	2.25	1	0	0.565276583354851
5	2.5	1	0	0.694444444444445
5	2.75	1	0	0.837874639061435
5	3	1	0	0.990899814189308
5	3.25	1	0	1.14760702666697
5	3.5	1	0	1.30208333333333
5	3.75	1	0	1.44989343556248
5	4	1	0	1.59251262244113
5	4.25	1	0	1.73289382759119
5	4.5	1	0	1.87398998463457
5	4.75	1	0	2.01875402719317
5	5	1	0	2.17013888888889
5	5.25	1	0	2.32917301241994
5	5.5	1	0	2.48918687653107
5	5.75	1	0	2.64158646904333
5	6	1	0	2.77777777777778
5	6.25	1	0	2.89163743784242
5	6.5	1	0	2.98692467660961
5	6.75	1	0	3.06986936873866
5	7	1	0	3.14670138888889
5	7.25	1	0	3.22260415991978
5	7.5	1	0	3.29857529918096
5	7.75	1	0	3.37456597222222
5	8	1	0	3.4505371114834
5	8.25	1	0	3.5264887169645
5	8.5	1	0	3.60243055555556
5	0	1	2	0
5	0.25	1	2	1.76938246227615E-02
5	0.5	1	2	3.99146008206218E-02
5	0.75	1	2	7.11892801686796E-02
5	1	1	2	0.116044814166728
5	1.25	1	2	0.177925502576437
5	1.5	1	2	0.255945033205542
5	1.75	1	2	0.348134442726102
5	2	1	2	0.4527557503888
5	2.25	1	2	0.568994917046318
5	2.5	1	2	0.696268885452203
5	2.75	1	2	0.833507445924867
5	3	1	2	0.97769177249138
5	3.25	1	2	1.12531588599062
5	3.5	1	2	1.27287380726145
5	3.75	1	2	1.41774590416004
5	4	1	2	1.56085794068209
5	4.25	1	2	1.70402202663568
5	4.5	1	2	1.84905027408809
5	4.75	1	2	1.99775479299801
5	5	1	2	2.15194769483027
5	5.25	1	2	2.31189478612068
5	5.5	1	2	2.47167665579287
5	5.75	1	2	2.62382758844388
5	6	1	2	2.7608818688214
5	6.25	1	2	2.87747827514002
5	6.5	1	2	2.97667356370475
5	6.75	1	2	3.06362898323325
5	7	1	2	3.14350578409988
5	7.25	1	2	3.22073815769696
5	7.5	1	2	3.29685206649733
5	7.75	1	2	3.37264641203381
5	8	1	2	3.44876032023173
5	8.25	1	2	3.52519379109111
5	8.5	1	2	3.60178704057018
5	0	1	4	0
5	0.25	1	4	1.79145991043225E-02
5	0.5	1	4	4.02959539099323E-02
5	0.75	1	4	7.16108201181164E-02
5	1	1	4	0.11632595328246
5	1.25	1	4	0.177924307999808
5	1.5	1	4	0.255953628763184
5	1.75	1	4	0.348977860290486
5	2	1	4	0.455349694967434
5	2.25	1	4	0.572576832912077
5	2.5	1	4	0.697955720580972
5	2.75	1	4	0.829046384139898
5	3	1	4	0.964463160334142
5	3.25	1	4	1.1030839641412
5	3.5	1	4	1.24378671053855
5	3.75	1	4	1.38574978276964
5	4	1	4	1.52935344372203
5	4.25	1	4	1.675278422186
5	4.5	1	4	1.82420545138286
5	4.75	1	4	1.97681526039831
5	5	1	4	2.13378858127204
5	5.25	1	4	2.29463483836573
5	5.5	1	4	2.45417822965553
5	5.75	1	4	2.60607164662118
5	6	1	4	2.74396798103779
5	6.25	1	4	2.86326165318171
5	6.5	1	4	2.96631320261064
5	6.75	1	4	3.05722469531566
5	7	1	4	3.14009820053729
5	7.25	1	4	3.21862543496919
5	7.5	1	4	3.2948567171666
5	7.75	1	4	3.37043200929766
5	8	1	4	3.44666329031345
