Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	1.53531219447912E-02
5	0.5	1	0	0.035021123432409
5	0.75	1	0	6.33188840056799E-02
5	1	1	0	0.104561283207431
5	1.25	1	0	0.161751302321076
5	1.5	1	0	0.232644328246029
5	1.75	1	0	0.313683849622292
5	2	1	0	0.402989333167223
5	2.25	1	0	0.505384162481857
5	2.5	1	0	0.627367699244584
5	2.75	1	0	0.772659746024904
5	3	1	0	0.933861856533325
5	3.25	1	0	1.10079602537146
5	3.5	1	0	1.26328424714093
5	3.75	1	0	1.4135329096149
5	4	1	0	1.55328598157819
5	4.25	1	0	1.68667182498716
5	4.5	1	0	1.81781880179819
5	4.75	1	0	1.95085527396765
5	5	1	0	2.0899096034519
5	5.25	1	0	2.23731330447543
5	5.5	1	0	2.38821050494469
5	5.75	1	0	2.53594848503426
5	6	1	0	2.6738745249187
5	6.25	1	0	2.79694490586891
5	6.5	1	0	2.90655190548609
5	6.75	1	0	3.00569680246779
5	7	1	0	3.09738087551153
5	7.25	1	0	3.18441487997644
5	7.5	1	0	3.26884748305112
5	7.75	1	0	3.35253682858572
5	8	1	0	3.43696943166039
5	8.25	1	0	3.52214529227513
5	8.5	1	0	3.60769278165991
5	0	1	2	0
5	0.25	1	2	1.52802314811791E-02
5	0.5	1	2	3.47978767414169E-02
5	0.75	1	2	6.27903495626247E-02
5	1	1	2	0.103495063736413
5	1.25	1	2	0.159898633281672
5	1.5	1	2	0.229984471327375
5	1.75	1	2	0.310485191209238
5	2	1	2	0.399584057769271
5	2.25	1	2	0.50126694606503
5	2.5	1	2	0.620970382418476
5	2.75	1	2	0.76176041913362
5	3	1	2	0.91722120213957
5	3.25	1	2	1.07856640260583
5	3.5	1	2	1.23700969270143
5	3.75	1	2	1.38579312201883
5	4	1	2	1.52627225751453
5	4.25	1	2	1.66183104462504
5	4.5	1	2	1.79585342818442
5	4.75	1	2	1.9317233536885
5	5	1	2	2.07282476609457
5	5.25	1	2	2.2210027985087
5	5.5	1	2	2.37194733507571
5	5.75	1	2	2.51980944798195
5	6	1	2	2.6587402100938
5	6.25	1	2	2.78423014567233
5	6.5	1	2	2.89712758715382
5	6.75	1	2	2.99962031995978
5	7	1	2	3.09389612984491
5	7.25	1	2	3.18219685936847
5	7.5	1	2	3.2669805925632
5	7.75	1	2	3.35075946929885
5	8	1	2	3.43554320203718
5	8.25	1	2	3.52133179123458
5	8.5	1	2	3.60762280959257
5	0	1	4	0
5	0.25	1	4	1.52067756683032E-02
5	0.5	1	4	3.45737119483615E-02
5	0.75	1	4	6.22609694575246E-02
5	1	1	4	0.102428708832165
5	1.25	1	4	0.158047080006074
5	1.5	1	4	0.227326187851168
5	1.75	1	4	0.307286126496496
5	2	1	4	0.396173670432326
5	2.25	1	4	0.497142319391339
5	2.5	1	4	0.614572252992993
5	2.75	1	4	0.750879855985776
5	3	1	4	0.900626325420101
5	3.25	1	4	1.05640906202077
5	3.5	1	4	1.21082546847299
5	3.75	1	4	1.35814731682011
5	4	1	4	1.49934386351962
5	4.25	1	4	1.63705873645948
5	4.5	1	4	1.77393556234602
5	4.75	1	4	1.91261796918354
5	5	1	4	2.05574958392006
5	5.25	1	4	2.20469162746207
5	5.5	1	4	2.35567568900097
5	5.75	1	4	2.50365095147628
5	6	1	4	2.64356659916128
5	6.25	1	4	2.77144368835686
5	6.5	1	4	2.88759077631057
5	6.75	1	4	2.99338829541717
5	7	1	4	3.0902166787249
5	7.25	1	4	3.17975327664158
5	7.5	1	4	3.26486313197633
5	7.75	1	4	3.34870820300011
5	8	1	4	3.43381805743969
5	8.25	1	4	3.52019269619025
5	8.5	1	4	3.60719972892242
5	0	1	6	0
5	0.25	1	6	1.51321891568999E-02
5	0.5	1	6	3.43477109511794E-02
5	0.75	1	6	6.17298980283347E-02
5	1	1	6	0.10136208306146
5	1.25	1	6	0.156197758258088
5	1.5	1	6	0.224671051259852
5	1.75	1	6	0.304086249184379
5	2	1	6	0.392753059217398
5	2.25	1	6	0.493002872203918
5	2.5	1	6	0.608172498368758
5	2.75	1	6	0.740036820324811
5	3	1	6	0.884123004049204
5	3.25	1	6	1.03439628579683
5	3.5	1	6	1.18482190466663
5	3.75	1	6	1.33068947641606
5	4	1	6	1.47258612966221
5	4.25	1	6	1.61242337268706
5	4.5	1	6	1.75211271205837
5	4.75	1	6	1.89356565622696
5	5	1	6	2.03869371211122
5	5.25	1	6	2.18837912625564
5	5.5	1	6	2.33938709051472
5	5.75	1	6	2.48745353606389
5	6	1	6	2.62831439601352
5	6.25	1	6	2.7585138368036
5	6.5	1	6	2.87782898044534
5	6.75	1	6	2.98684518680532
5	7	1	6	3.08614781669813
5	7.25	1	6	3.17685856967688
5	7.5	1	6	3.26224453119159
5	7.75	1	6	3.34610912267764
5	8	1	6	3.43149508289368
5	8.25	1	6	3.51840241313838
5	8.5	1	6	3.60607043104665
5	0	1	8	0
5	0.25	1	8	1.50559065977053E-02
5	0.5	1	8	3.41189556478073E-02
5	0.75	1	8	6.11962896130102E-02
5	1	1	8	0.100295050991066
5	1.25	1	8	0.154351783801521
5	1.5	1	8	0.222020634995873
5	1.75	1	8	0.300885152973198
5	2	1	8	0.389317112185495
5	2.25	1	8	0.488841194245903
5	2.5	1	8	0.601770305946395
5	2.75	1	8	0.729250075894165
5	3	1	8	0.867757015701165
5	3.25	1	8	1.01260035611459
5	3.5	1	8	1.1590893314934
5	3.75	1	8	1.30351358320405
5	4	1	8	1.44608438601105
5	4.25	1	8	1.58799342550434
5	4.5	1	8	1.73043238509687
5	4.75	1	8	1.87459295059296
5	5	1	8	2.02166680585086
5	5.25	1	8	2.1720646298095
5	5.5	1	8	2.32307306341121
5	5.75	1	8	2.47119774229143
5	6	1	8	2.61294430454292
5	6.25	1	8	2.74536889389365
5	6.5	1	8	2.86772970704715
5	6.75	1	8	2.97983545208962
5	7	1	8	3.08149483831122
5	7.25	1	8	3.17328717635547
5	7.5	1	8	3.25887422011002
5	7.75	1	8	3.34268832131956
