Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-1.34124702327104E-02
5	1	0	-4.60717738011356E-03
5	2	0	-7.28979094218036E-03
5	3	0	-8.03877623993137E-03
5	4	0	-0.004751907466051
5	5	0	-2.67566398439255E-03
5	6	0	-1.82864005611736E-03
5	7	0	2.50210261272236E-02
5	8	0	6.07769959187995E-02
5	9	0	9.54986165533096E-02
5	10	0	0.129996633371059
5	11	0	0.165443425043043
5	12	0	0.19584402730082
5	13	0	0.220535034791726
5	14	0	0.242668489937886
5	15	0	0.273937809396063
5	16	0	0.328657690802157
5	17	0	0.410808358764734
5	18	0	0.513013176626029
5	19	0	0.616905339711837
5	20	0	0.718714722274692
5	21	0	0.832911775364461
5	22	0	0.959831830983129
5	23	0	1.1016257470527
5	24	0	1.22581238606484
5	25	0	1.30602320432313
5	26	0	1.36325886093173
5	27	0	1.43728338283561
5	28	0	1.54107106735265
5	29	0	1.64519439753095
5	30	0	1.72775450076091
5	31	0	1.81027062434906
5	0	2	-1.33045085535758E-02
5	1	2	-4.59219938744355E-03
5	2	2	-6.61382019449307E-03
5	3	2	-6.74330319681807E-03
5	4	2	-3.55881700834565E-03
5	5	2	-1.39010661662195E-03
5	6	2	-3.66452448841498E-05
5	7	2	2.56934542393408E-02
5	8	2	5.96119961375026E-02
5	9	2	9.36528569670996E-02
5	10	2	0.127829626978779
5	11	2	0.162565379418171
5	12	2	0.193239714958947
5	13	2	0.21889687046769
5	14	2	0.242141618979807
5	15	2	0.273514367331871
5	16	2	0.325404506999235
5	17	2	0.402292613720116
5	18	2	0.498896943775374
5	19	2	0.600450635387006
5	20	2	0.704630736196587
5	21	2	0.821236974318837
5	22	2	0.950236093253489
5	23	2	1.09182263271889
5	24	2	1.21554882393806
5	25	2	1.29742394255434
5	26	2	1.35710345216867
5	27	2	1.43270111877611
5	28	2	1.53641027206583
5	29	2	1.64055107692379
5	30	2	1.72444296630149
5	31	2	1.80821849912403
5	0	4	-1.31965468744412E-02
5	1	4	-4.57963709934202E-03
5	2	4	-5.94131396155201E-03
5	3	4	-5.47495956430535E-03
5	4	4	-2.37136903326573E-03
5	5	4	-1.03838508237535E-04
5	6	4	1.75923931820234E-03
5	7	4	0.0264170872189
5	8	4	5.85140899970953E-02
5	9	4	9.18487064923979E-02
5	10	4	0.125705768237997
5	11	4	0.159685792527506
5	12	4	0.190625259107165
5	13	4	0.217186622230916
5	14	4	0.241484429073541
5	15	4	0.272963880993257
5	16	4	0.322084347834201
5	17	4	0.393897497343278
5	18	4	0.484947045616544
5	19	4	0.584253920871299
5	20	4	0.690862036171353
5	21	4	0.809741373326358
5	22	4	0.94077193788124
5	23	4	1.08214021079586
5	24	4	1.20536919562996
5	25	4	1.28884452210405
5	26	4	1.35088565400343
5	27	4	1.42797776386109
5	28	4	1.53156283435098
5	29	4	1.63566250658875
5	30	4	1.72085418252943
5	31	4	1.8058706406959
5	0	6	-1.30885851953066E-02
5	1	6	-4.56950643848344E-03
5	2	6	-5.27200640421712E-03
5	3	6	-4.23655341921415E-03
5	4	6	-1.18891608098804E-03
5	5	6	1.18356905026853E-03
5	6	6	3.5580787664807E-03
5	7	6	0.027178099263346
5	8	6	0.057484417289906
5	9	6	9.00971378751735E-02
5	10	6	0.123646826655248
5	11	6	0.156829550084152
5	12	6	0.188024364846595
5	13	6	0.21542576559765
5	14	6	0.240719806053137
5	15	6	0.272305806202973
5	16	6	0.318713702417329
5	17	6	0.385650225171276
5	18	6	0.471181964998165
5	19	6	0.568339891547133
5	20	6	0.67744376212023
5	21	6	0.798458609123329
5	22	6	0.931467646878368
5	23	6	1.07260151049301
5	24	6	1.19529003565785
5	25	6	1.28030138908211
5	26	6	1.34461886165357
5	27	6	1.42311963237658
5	28	6	1.52653632530322
5	29	6	1.63053526198584
5	30	6	1.71699478971782
5	31	6	1.80324254103933
5	0	8	-0.012980623516172
5	1	8	-4.56182363958916E-03
5	2	8	-4.60544585090941E-03
5	3	8	-3.02998834120771E-03
5	4	8	-1.06898806909608E-05
5	5	8	2.4724607839996E-03
5	6	8	5.3587740060087E-03
5	7	8	2.79584466330628E-02
5	8	8	5.65131442682822E-02
5	9	8	8.83996321284263E-02
5	10	8	0.121669130824366
5	11	8	0.154023798813876
5	12	8	0.185463977476873
5	13	8	0.213643421990434
5	14	8	0.239883935956754
5	15	8	0.271571249989076
5	16	8	0.315318204205275
5	17	8	0.377574661062243
5	18	8	0.457617356060692
5	19	8	0.552726835343954
5	20	8	0.664407490770557
5	21	8	0.787428730389175
5	22	8	0.922359748625865
5	23	8	1.0632360597531
5	24	8	1.18533419140904
5	25	8	1.27181455897915
5	26	8	1.338324103067
5	27	8	1.41814287596623
5	28	8	1.52135125686927
5	29	8	1.62519354551752
5	30	8	1.71288974500905
5	31	8	1.8003719422343
5	0	10	-1.28726618370374E-02
5	1	10	-4.55659965114872E-03
5	2	10	-3.94106243331635E-03
5	3	10	-1.85586049904856E-03
5	4	10	1.16393584622274E-03
5	5	10	0.003762962264474
5	6	10	7.16015948279412E-03
5	7	10	2.87480431715936E-02
5	8	10	5.55773527713149E-02
5	9	10	8.67386616969521E-02
5	10	10	0.119771030425485
5	11	10	0.151288636039787
5	12	10	0.182966117652492
5	13	10	0.21186917056127
5	14	10	0.239020133119832
5	15	10	0.270798379218353
5	16	10	0.311929483367155
5	17	10	0.369683573843913
5	18	10	0.444264815886824
5	19	10	0.53742464493997
5	20	10	0.651781779328296
5	21	10	0.776688342431804
5	22	10	0.913486979741195
5	23	10	1.05407377047113
5	24	10	1.1755251338339
5	25	10	1.26340803721722
5	26	10	1.332029353908
5	27	10	1.41307256640957
5	28	10	1.51603957512244
5	29	10	1.61967920910274
5	30	10	1.70858024276933
5	31	10	1.79731449879745
5	0	12	-1.27647001579028E-02
5	1	12	-4.55382258111144E-03
5	2	12	-3.27814423344986E-03
5	3	12	-7.12592073431621E-04
5	4	12	2.33517938590407E-03
5	5	12	5.05496799179273E-03
5	6	12	8.96138444685412E-03
5	7	12	2.95587520775048E-02
5	8	12	5.46410315535832E-02
5	9	12	8.50615667003442E-02
5	10	12	0.117904176685169
5	11	12	0.148613870081299
5	12	12	0.180525104626098
5	13	12	0.210114803580366
5	14	12	0.238164138132408
5	15	12	0.270020743364569
5	16	12	0.308574248234719
5	17	12	0.361956783660649
5	18	12	0.431115102664752
5	19	12	0.522410764257992
5	20	12	0.639564892009323
5	21	12	0.766241637155894
5	22	12	0.904870786285339
5	23	12	1.04512863521885
5	24	12	1.16587603749158
5	25	12	1.25509216167265
5	26	12	1.32575818263131
5	27	12	1.40793960284725
5	28	12	1.51064207519282
5	29	12	1.6140544274356
5	30	12	1.70412641907207
5	31	12	1.79414124225913
5	0	14	-1.26567384787682E-02
5	1	14	-4.55347322190271E-03
5	2	14	-2.61591527523666E-03
5	3	14	4.04643102093881E-04
5	4	14	3.50250327278343E-03
5	5	14	6.34824859016528E-03
5	6	14	0.010761591188971
5	7	14	3.04231247501123E-02
5	8	14	5.36682038728448E-02
5	9	14	8.32533899319826E-02
5	10	14	0.11594152326533
5	11	14	0.145872603489937
5	12	14	0.178009660146877
5	13	14	0.208183666698308
5	14	14	0.237064619559817
5	15	14	0.269004594866539
5	16	14	0.305123543880495
5	17	14	0.354476637701202
5	18	14	0.418391482815211
5	19	14	0.508025697145102
5	20	14	0.628199792065984
5	21	14	0.756306200872778
5	22	14	0.896709825407925
5	23	14	1.03657961167946
5	24	14	1.15651869589025
5	25	14	1.24686635378881
5	26	14	1.31939833618594
5	27	14	1.40252901698086
5	28	14	1.5048771155874
5	29	14	1.60797631544058
5	30	14	1.69912024237728
5	31	14	1.79040416274808
5	0	16	-1.25487767996336E-02
5	1	16	-4.55553040652961E-03
5	2	16	-1.95354924392088E-03
5	3	16	1.50569342388672E-03
5	4	16	4.6642423092676E-03
5	5	16	7.64251512058498E-03
5	6	16	1.25598040354318E-02
5	7	16	3.14008423685578E-02
5	8	16	5.27594788690097E-02
5	9	16	8.12365032147882E-02
5	10	16	0.113779255218494
5	11	16	0.143253046381506
5	12	16	0.175374518966222
5	13	16	0.205528292308647
5	14	16	0.23502845974959
5	15	16	0.267032551644185
5	16	16	0.302042187861264
5	17	16	0.350421102095175
5	18	16	0.411629738520237
5	19	16	0.502135044466151
5	20	16	0.626422495784276
5	21	16	0.754804711911809
5	22	16	0.896135482710306
5	23	16	1.0344803144067
5	24	16	1.15186915759538
5	25	16	1.24171960933456
5	26	16	1.31451985025695
5	27	16	1.39722007519137
5	28	16	1.49877425443756
5	29	16	1.60056259139056
5	30	16	1.69192058709396
5	31	16	1.7847022302002
5	0	18	-0.012440815120499
5	1	18	-4.55996994256356E-03
5	2	18	-1.29022872649796E-03
5	3	18	2.59234922566993E-03
5	4	18	5.81748118920828E-03
5	5	18	8.93747893402415E-03
5	6	18	1.43549269521967E-02
5	7	18	3.27117235345007E-02
5	8	18	5.28923975241091E-02
5	9	18	7.96268092555331E-02
5	10	18	0.11127070484591
5	11	18	0.14016919851586
5	12	18	0.17201221737231
5	13	18	0.202062409429638
5	14	18	0.23209886076916
5	15	18	0.264274273875168
5	16	18	0.299021488138727
5	17	18	0.34751418868163
5	18	18	0.408191388349218
5	19	18	0.500903754989036
5	20	18	0.628859975288027
5	21	18	0.758038152687191
5	22	18	0.89972374678664
5	23	18	1.03587926680362
5	24	18	1.14971167692592
5	25	18	1.2382828164984
5	26	18	1.31107760558393
5	27	18	1.39344271613807
5	28	18	1.4941087744474
5	29	18	1.59394115927474
5	30	18	1.68528664423763
5	31	18	1.77896895559591
5	0	20	-1.23328534413644E-02
5	1	20	-4.56676118764535E-03
5	2	20	-6.25135283867629E-04
5	3	20	3.60854535966351E-03
5	4	20	6.95772022777635E-03
5	5	20	1.02328716517309E-02
5	6	20	1.61458694153722E-02
5	7	20	3.44776982149122E-02
5	8	20	0.053310425743964
5	9	20	7.90369306922027E-02
5	10	20	0.109010753516084
5	11	20	0.136732293573483
5	12	20	0.167952514720217
5	13	20	0.197625255123825
5	14	20	0.228026589553763
5	15	20	0.260505377141066
5	16	20	0.295744783158866
5	17	20	0.345195422306255
5	18	20	0.407142058057024
5	19	20	0.502953579175624
5	20	20	0.633876829354959
5	21	20	0.764320179226134
5	22	20	0.905771486798911
5	23	20	1.03921602091747
5	24	20	1.1488064802668
5	25	20	1.23551676755523
5	26	20	1.30837483857603
5	27	20	1.39064155006299
5	28	20	1.49011884131932
5	29	20	1.58741334148008
5	30	20	1.67861172697896
5	31	20	1.77229886061997
