Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-8.77425209975447E-03
5	1	0	-7.39204050353178E-04
5	2	0	-4.29541994897105E-03
5	3	0	-5.71913079530017E-03
5	4	0	-3.15066275368036E-03
5	5	0	-2.88610735460066E-03
5	6	0	-2.20856520865277E-03
5	7	0	2.95261904395496E-02
5	8	0	0.067538517431425
5	9	0	0.104912408364885
5	10	0	0.143403394753265
5	11	0	0.183541622307448
5	12	0	0.218446205484199
5	13	0	0.250967135094059
5	14	0	0.279727384861901
5	15	0	0.31680325872802
5	16	0	0.37382039046256
5	17	0	0.453900518247185
5	18	0	0.549787295801334
5	19	0	0.645397685351105
5	20	0	0.739322973538473
5	21	0	0.848186556806448
5	22	0	0.976125202126798
5	23	0	1.1267952459415
5	24	0	1.26769056464338
5	25	0	1.37316184091471
5	26	0	1.45413504479491
5	27	0	1.5462482288131
5	28	0	1.66131979372057
5	29	0	1.77746988710643
5	30	0	1.87777132374239
5	31	0	1.9778004128165
5	0	2	-8.66106711693859E-03
5	1	2	-6.94465167566459E-04
5	2	2	-3.55761608774713E-03
5	3	2	-4.40472116815017E-03
5	4	2	-2.00482034643688E-03
5	5	2	-1.37076632796996E-03
5	6	2	4.11226418366671E-04
5	7	2	3.07715034217618E-02
5	8	2	6.75550187360131E-02
5	9	2	0.104356746280268
5	10	2	0.142183865840718
5	11	2	0.18114184239193
5	12	2	0.215980286692907
5	13	2	0.248459065264519
5	14	2	0.277507681248403
5	15	2	0.314133987132136
5	16	2	0.368769526061738
5	17	2	0.445147496240262
5	18	2	0.53750930441863
5	19	2	0.632478882019438
5	20	2	0.729343483337752
5	21	2	0.84010607106778
5	22	2	0.96826938384704
5	23	2	1.11582449917235
5	24	2	1.25355183479947
5	25	2	1.35910726759042
5	26	2	1.44233229567934
5	27	2	1.53642878515176
5	28	2	1.65185972211166
5	29	2	1.76834698450923
5	30	2	1.86987006233002
5	31	2	1.97111384302609
5	0	4	-8.5478821341227E-03
5	1	4	-6.52217558972611E-04
5	2	4	-2.82313691572751E-03
5	3	4	-3.11294415747912E-03
5	4	4	-8.64666512520653E-04
5	5	4	1.4818959353289E-04
5	6	4	3.03271235628277E-03
5	7	4	3.20510533521349E-02
5	8	4	6.76171837286424E-02
5	9	4	0.10390476269338
5	10	4	0.141145263519679
5	11	4	0.178903489538782
5	12	4	0.213695819233716
5	13	4	0.246114903101677
5	14	4	0.275423355411277
5	15	4	0.311598077842089
5	16	4	0.363839883918
5	17	4	0.436581208464431
5	18	4	0.525344526736955
5	19	4	0.619696086799076
5	20	4	0.719560801853713
5	21	4	0.832150083101761
5	22	4	0.960584947439128
5	23	4	1.10511795638503
5	24	4	1.23969135906286
5	25	4	1.34520219213031
5	26	4	1.4305138849798
