windSpeed	relativeAngle	shipSpeed	value
1	0	5	1.94688891730699E-06
1	0.832745573421944	5	1.76734089149214E-04
1	1.66196100935926	5	2.11538891057031E-04
1	2.48409829788568	5	2.10424665076291E-04
1	3.29557376974449	5	2.19058418170699E-04
1	4.09275049529302	5	2.34447171413703E-04
1	4.87192099979182	5	2.95604542900138E-04
1	5.62929047284066	5	4.47919070723389E-04
1	6.36096071645427	5	4.40961762827793E-04
1	7.06291516547347	5	5.75804993833287E-04
1	7.73100542955195	5	6.55898589871881E-04
1	8.3609399522593	5	6.41899529825267E-04
1	8.94827556462708	5	7.5920928580123E-04
1	9.48841293228737	5	7.40257796886944E-04
1	9.97659716076109	5	7.8645507015197E-04
1	10.4079251336721	5	7.64213650256663E-04
1	10.7773615106102	5	8.9893445655145E-04
1	11.0797656947755	5	8.70902036949333E-04
1	11.3099324740202	5	8.42654660730334E-04
1	11.4626494048592	5	8.14407307744448E-04
1	11.5327742875568	5	9.54864019223118E-04
1	11.5153361829593	5	9.21345491632165E-04
1	11.4056632258823	5	7.31805371720254E-04
1	11.1995398379713	5	7.05683441480935E-04
1	10.8933946491309	5	6.8060396195452E-04
1	10.484518307592	5	5.41697458550454E-04
1	9.97130723521349	5	5.23195973308682E-04
1	9.353525208112	5	4.63579086391193E-04
1	8.63256954578244	5	4.4914484210285E-04
1	7.8117230989222	5	3.60199266084298E-04
1	6.89636793222882	5	3.01903242895191E-04
1	5.89413277461933	5	2.21877661475474E-04
1	4.81494537494281	5	1.41600856522394E-04
1	3.67096422112091	5	1.09260855862263E-04
1	2.4763725059582	5	9.53117100430723E-05
1	1.24703058964111	5	7.88181489353801E-05
1	2.49999997620336E-03	5	8.64933646281107E-07
1	0	6	2.65015986890573E-06
1	0.713730554220195	6	2.40585313232709E-04
1	1.42412777149046	6	2.39913777585449E-04
1	2.12784647189636	6	2.86735844498949E-04
1	2.82151797828422	6	2.98764721616037E-04
1	3.50173885234177	6	3.2011858789924E-04
1	4.16506024900543	6	3.16886411333272E-04
1	4.80797815748515	6	3.9939515248897E-04
1	5.42692485248258	6	3.93959879484716E-04
1	6.01826195054938	6	5.95872183132948E-04
1	6.57827555511057	6	7.78514681282455E-04
1	7.10317408033154	6	7.64053916895878E-04
1	7.58908946897494	6	8.6973731102299E-04
1	8.03208266173777	6	8.50955171451133E-04
1	8.42815433241336	6	8.31392361158868E-04
1	8.77326206877758	6	9.82220063140291E-04
1	9.06334534329923	6	9.57188962278208E-04
1	9.29435976474647	6	9.31769480962139E-04
1	9.46232220802562	6	9.06155077427652E-04
1	9.56336845230783	6	9.61121381554158E-04
1	9.59382487312071	6	9.3337572591806E-04
1	9.55029547809555	6	9.06054033904817E-04
1	9.42976508483881	6	8.05638168108551E-04
1	9.22971864547086	6	7.81951086308961E-04
1	8.94827556462708	6	7.5920928580123E-04
1	8.58433629777866	6	7.37585843462271E-04
1	8.13773656191702	6	5.92360294982064E-04
1	7.60940222174397	6	5.76748834306532E-04
1	7.00149551348363	6	4.84158951558287E-04
1	6.31754103694823	6	3.55936760900888E-04
1	5.56251830239617	6	3.48568063890462E-04
1	4.74290705654641	6	2.22804198980237E-04
1	3.86667261831213	6	1.71999579578686E-04
1	2.94318138117319	6	1.57245856165417E-04
1	1.98304155751473	6	1.48600038133773E-04
1	0.997870823032071	6	1.2308600012318E-04
1	1.9999999829427E-03	6	1.35181349916882E-06
1	0	7	3.46162635926335E-06
1	0.624479351689207	7	3.14265704127236E-04
1	1.24583333225974	7	3.13482244193416E-04
1	1.86092921349558	7	3.74849284673253E-04
1	2.46661978471589	7	3.72682037554116E-04
1	3.05973670105437	7	3.87956080656281E-04
1	3.63708456775433	7	4.15392365521553E-04
1	4.19543605368662	7	4.1100449315495E-04
1	4.73152836861745	7	5.1790008947954E-04
1	5.24206149050915	7	5.10862792793275E-04
1	5.72369859097359	7	7.72908878147886E-04
1	6.17306917801438	7	7.60215042993187E-04
1	6.58677555362946	7	9.92441454624597E-04
1	6.96140326666509	7	9.73578792536261E-04
1	7.29353632370172	7	9.53932112919384E-04
1	7.57977799550728	7	1.08461586386078E-03
1	7.8167781134514	7	1.06049753995162E-03
1	8.00126777524218	7	1.03600499746652E-03
1	8.13010235415598	7	1.01132464014592E-03
1	8.20031360781743	7	9.86644300500492E-04
1	8.20917148470054	7	9.62151810648856E-04
1	8.15425589934527	7	9.38033572662479E-04
1	8.03353826155401	7	9.14473139915231E-04
1	7.84547187640955	7	8.91649820140122E-04
1	7.58908946897494	7	8.6973731102299E-04
1	7.2641050397395	7	7.30746144558968E-04
1	6.87101606633693	7	7.13875276815735E-04
1	6.41120081841657	7	5.25329224337564E-04
1	5.88700437962128	7	5.14519703860508E-04
1	5.30180605520618	7	3.28624369736081E-04
1	4.66006040208254	7	3.23027610137256E-04
1	3.96730437125137	7	2.49482483398429E-04
1	3.2301241823241	7	2.28015752510127E-04
1	2.45607764365527	7	2.15250401259992E-04
1	1.6535706312092	7	2.13690484679262E-04
1	0.831690108507448	7	1.77182917406333E-04
1	1.66666665350525E-03	7	1.94688891730699E-06
1	0	8	4.38128839897648E-06
1	0.555068021927927	8	3.97775325089382E-04
1	1.10721002280836	8	3.96879940127238E-04
1	1.65349593690892	8	4.74765076248083E-04
1	2.19098785218065	8	4.72288215207826E-04
1	2.7167367022572	8	4.92004408411206E-04
1	3.22777971763081	8	4.88015669662984E-04
1	3.72113892377078	8	5.22256947594857E-04
1	4.19382100305537	8	5.16575253127194E-04
1	4.64281887274069	8	6.50855637986139E-04
1	5.06511537174329	8	6.42078619490207E-04
1	5.45768949313032	8	6.32634039046535E-04
1	5.81752564444358	8	9.56329464756593E-04
1	6.14162646079862	8	9.4010952017355E-04
1	6.42702973118619	8	9.23215400057559E-04
1	6.67083001995199	8	1.20383714379631E-03
1	6.87020556446774	8	1.18010974328885E-03
1	7.02245099580202	8	1.15601418958454E-03
1	7.1250163489018	8	1.13173386482631E-03
1	7.17555268778523	8	1.10745355727701E-03
1	7.17196445402296	8	1.08335805447892E-03
1	7.1124683385447	8	1.05963073716031E-03
1	6.99565806592366	8	1.03645218362202E-03
1	6.82057396176264	8	1.01399879532268E-03
1	6.58677555362946	8	9.92441454624597E-04
1	6.29441475606789	8	7.31298368393622E-04
1	5.94430645303396	8	7.16791146162216E-04
1	5.53799258295177	8	7.03309332617272E-04
