Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-2.10189538150488E-02
5	1	0	-1.14667427212348E-02
5	2	0	-1.20809218755593E-02
5	3	0	-1.12290470966608E-02
5	4	0	-6.68921688121074E-03
5	5	0	-3.47327244613611E-03
5	6	0	-1.87975474440136E-03
5	7	0	2.07264273109067E-02
5	8	0	0.049179478818646
5	9	0	7.70210508564919E-02
5	10	0	0.106506294053941
5	11	0	0.137236726510051
5	12	0	0.16237327519976
5	13	0	0.182727522542075
5	14	0	0.198429031292555
5	15	0	0.225377315434194
5	16	0	0.278890558386505
5	17	0	0.36405434960301
5	18	0	0.471096002668373
5	19	0	0.57981424890005
5	20	0	0.685031807776476
5	21	0	0.799050984890538
5	22	0	0.920198042946229
5	23	0	1.05028476278212
5	24	0	1.16406112351125
5	25	0	1.24116551238178
5	26	0	1.30150476000092
5	27	0	1.37899211775496
5	28	0	1.48421420251727
5	29	0	1.58914601719416
5	30	0	1.67290522378795
5	31	0	1.7566923890299
5	0	2	-2.09176766176722E-02
5	1	2	-1.14811545139254E-02
5	2	2	-1.15224622568988E-02
5	3	2	-1.00731175301545E-02
5	4	2	-5.66968043887869E-03
5	5	2	-2.38287717288697E-03
5	6	2	-3.86619342487865E-04
5	7	2	2.11456572733783E-02
5	8	2	4.84727766364362E-02
5	9	2	7.58658447935306E-02
5	10	2	0.104711025021722
5	11	2	0.134386712472533
5	12	2	0.159396844565885
5	13	2	0.179932399488411
5	14	2	0.196248436416408
5	15	2	0.222851895074206
5	16	2	0.273644118637032
5	17	2	0.354178827083396
5	18	2	0.456417016431974
5	19	2	0.563263697297559
5	20	2	0.670773360451281
5	21	2	0.787027418780384
5	22	2	0.91040899239625
5	23	2	1.04107600653078
5	24	2	1.15525170920166
5	25	2	1.23441435421713
5	26	2	1.29707679329263
5	27	2	1.37588895735328
5	28	2	1.48086209210636
5	29	2	1.58568270561983
5	30	2	1.67073900270429
5	31	2	1.75572513213028
5	0	4	-2.08163994202956E-02
5	1	4	-1.14977834889869E-02
5	2	4	-1.09679693139272E-02
5	3	4	-8.94915131306227E-03
5	4	4	-4.65561123208355E-03
5	5	4	-1.29204401724722E-03
5	6	4	1.11093784380306E-03
5	7	4	2.15995216937247E-02
5	8	4	4.77979405125648E-02
5	9	4	7.47849487718264E-02
5	10	4	0.103053497586418
5	11	4	0.131659952401994
5	12	4	0.156550238614976
5	13	4	0.177244749540079
5	14	4	0.194150307723435
5	15	4	0.220420167819801
5	16	4	0.268515607624246
5	17	4	0.344539020410233
5	18	4	0.44193345204503
5	19	4	0.546957801153775
5	20	4	0.656807678905552
5	21	4	0.775166918570743
5	22	4	0.900728059232762
5	23	4	1.03194351423277
5	24	4	1.14647118977261
5	25	4	1.22764684508697
5	26	4	1.29256750372446
5	27	4	1.37262451457074
5	28	4	1.47727574484538
5	29	4	1.58190376280839
5	30	4	1.66822347640394
5	31	4	1.75438626549231
5	0	6	-2.07151222229189E-02
5	1	6	-1.15166385486878E-02
5	2	6	-1.04171314004316E-02
5	3	6	-7.86038458565311E-03
5	4	6	-3.64623632307029E-03
5	5	6	-2.00312144072625E-04
5	6	6	2.61204087030178E-03
5	7	6	2.20785200521846E-02
5	8	6	4.71440670574712E-02
5	9	6	7.37652540944689E-02
5	10	6	0.101531358942484
5	11	6	0.129062992902829
5	12	6	0.153838753476142
5	13	6	0.174671211820083
5	14	6	0.192140733880072
5	15	6	0.218089957576766
5	16	6	0.263511539572309
5	17	6	0.33516094370356
5	18	6	0.427663852404686
5	19	6	0.530922217082118
5	20	6	0.643169886288861
5	21	6	0.763502348793427
5	22	6	0.891182252395145
5	23	6	1.0229105650821
5	24	6	1.13773873726653
5	25	6	1.2208813609227
5	26	6	1.28799048415035
5	27	6	1.36920515252933
5	28	6	1.47346333170385
5	29	6	1.57781734584464
5	30	6	1.66536679970575
5	31	6	1.75269281207681
5	0	8	-2.06138450255423E-02
5	1	8	-1.15377286410638E-02
5	2	8	-9.86942610492286E-03
5	3	8	-6.80900682023586E-03
5	4	8	-2.64064557389871E-03
5	5	8	8.92693066301697E-04
5	6	8	4.11565614704286E-03
5	7	8	2.25708079261356E-02
5	8	8	4.64965912781569E-02
5	9	8	7.27838572898959E-02
5	10	8	0.100129681003978
5	11	8	0.126594104645603
5	12	8	0.151260330497876
5	13	8	0.17221153638887
5	14	8	0.190222849955449
5	15	8	0.215866641262945
5	16	8	0.25863649655679
5	17	8	0.326059400087591
5	18	8	0.413622348106819
5	19	8	0.51517719192176
5	20	8	0.629892813770272
5	21	8	0.752073622316607
5	22	8	0.881807660961714
5	23	8	1.01400883362692
5	24	8	1.12908261981786
5	25	8	1.21414299775815
5	26	8	1.28336843477126
5	27	8	1.36564852006318
5	28	8	1.46944916590264
5	29	8	1.57345376081242
5	30	8	1.66219992004204
5	31	8	1.75068874332245
