Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-2.23422798860795E-03
5	1	0	5.33460241912974E-03
5	2	0	-2.37807076538104E-04
5	3	0	-3.10921450715699E-03
5	4	0	-1.94994242239261E-03
5	5	0	-2.36207727645821E-03
5	6	0	-2.43418761602884E-03
5	7	0	3.29855250005282E-02
5	8	0	7.68583006849053E-02
5	9	0	0.121633039492914
5	10	0	0.166899485858919
5	11	0	0.213126048157014
5	12	0	0.254521080394969
5	13	0	0.296354399339497
5	14	0	0.334106224547412
5	15	0	0.377580041566791
5	16	0	0.435359073016684
5	17	0	0.510255942011132
5	18	0	0.598526702095171
5	19	0	0.688680394794556
5	20	0	0.781050334402729
5	21	0	0.891249758838164
5	22	0	1.02057836896133
5	23	0	1.17209582928131
5	24	0	1.31536595062402
5	25	0	1.42668403902699
5	26	0	1.51157751172054
5	27	0	1.59944385965393
5	28	0	1.70118860894755
5	29	0	1.80510699710021
5	30	0	1.90137765807581
5	31	0	1.99741949268061
5	0	2	-2.11310877191853E-03
5	1	2	5.40637202975632E-03
5	2	2	6.39281011041758E-04
5	3	2	-1.60596935152908E-03
5	4	2	-4.33970972828835E-04
5	5	2	-3.8699750775322E-04
5	6	2	6.81700489848757E-04
5	7	2	3.48339651723656E-02
5	8	2	7.68000774863507E-02
5	9	2	0.120254459860885
5	10	2	0.16433025835264
5	11	2	0.209084848192407
5	12	2	0.250188619060206
5	13	2	0.291593874035271
5	14	2	0.329356993855044
5	15	2	0.372219712396001
5	16	2	0.427525021796662
5	17	2	0.498737809954556
5	18	2	0.583822533093346
5	19	2	0.673982384090564
5	20	2	0.77031082924856
5	21	2	0.883209258461183
5	22	2	1.01323443467332
5	23	2	1.1614409916856
5	24	2	1.30068514441195
5	25	2	1.41071114879067
5	26	2	1.49677935358522
5	27	2	1.58681803856494
5	28	2	1.69044939851214
5	29	2	1.79606361281804
5	30	2	1.8936788654028
5	31	2	1.99104577167161
5	0	4	-1.99198955522911E-03
5	1	4	5.47540081652996E-03
5	2	4	1.51365997388343E-03
5	3	4	-1.20868022482413E-04
5	4	4	1.07805644664927E-03
5	5	4	1.59171795392654E-03
5	6	4	3.80070714392231E-03
5	7	4	3.67302648299663E-02
5	8	4	7.68481273392717E-02
5	9	4	0.119046047808504
5	10	4	0.161986264870341
5	11	4	0.205237890664965
5	12	4	0.246067764994529
5	13	4	0.287017670147174
5	14	4	0.324745365974258
5	15	4	0.36698830726849
5	16	4	0.419819169174076
5	17	4	0.487442954449749
5	18	4	0.569293053251391
5	19	4	0.659498055845475
5	20	4	0.759845901596009
5	21	4	0.875339524374906
5	22	4	1.00608365587266
5	23	4	1.15105071913466
5	24	4	1.28627909079525
5	25	4	1.39489852860668
5	26	4	1.48199644707317
5	27	4	1.57411257525375
5	28	4	1.67964010704581
5	29	4	1.78693185190963
5	30	4	1.88585365764007
5	31	4	1.98452846971152
5	0	6	-1.8708703385397E-03
5	1	6	5.54166391350537E-03
5	2	6	2.38553820673035E-03
5	3	6	1.34402433709972E-03
5	4	6	0.002586529676919
5	5	6	3.57401305929504E-03
5	6	6	6.92124927706722E-03
5	7	6	3.86555975944877E-02
5	8	6	7.69810460369915E-02
5	9	6	0.117991624984579
5	10	6	0.15986852113816
5	11	6	0.201599761662564
5	12	6	0.242172084577012
5	13	6	0.282641376029312
5	14	6	0.320283142757582
5	15	6	0.361895623165328
5	16	6	0.412246256284602
5	17	6	0.476396189876778
5	18	6	0.554957376625919
5	19	6	0.645255258733758
5	20	6	0.749696045923623
5	21	6	0.867673835977259
5	22	6	0.99915125288729
5	23	6	1.14094127570215
5	24	6	1.27215580966253
5	25	6	1.37926039298453
5	26	6	1.46724463828313
5	27	6	1.56133423381948
5	28	6	1.66876757990047
5	29	6	1.77771479372664
5	30	6	1.87790529610616
5	31	6	1.97788093275514
5	0	8	-1.74975112185028E-03
5	1	8	5.60513582282162E-03
5	2	8	3.25527613452095E-03
5	3	8	2.78729258522146E-03
5	4	8	4.09189695295114E-03
5	5	8	5.55966589538534E-03
5	6	8	1.00414923786077E-02
5	7	8	4.05898322568916E-02
5	8	8	7.71678025883147E-02
5	9	8	0.117056575303993
5	10	8	0.157958367124663
5	11	8	0.198172825067546
5	12	8	0.238503886584877
5	13	8	0.278469695574346
5	14	8	0.31597760701164
5	15	8	0.356948297174262
5	16	8	0.404809173013566
5	17	8	0.465610920062884
5	18	8	0.540831543748213
5	19	8	0.631278952262046
5	20	8	0.739901162158024
5	21	8	0.86025097579001
5	22	8	0.992465398841348
5	23	8	1.13112681109248
5	24	8	1.25831987950923
5	25	8	1.36380419051625
5	26	8	1.45254231352144
