Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-1.88045957314697E-02
5	1	0	-9.00380885984448E-03
5	2	0	-1.05788053950283E-02
5	3	0	-1.03833716328265E-02
5	4	0	-6.07801487966273E-03
5	5	0	-3.40096476628383E-03
5	6	0	-1.8140014696891E-03
5	7	0	2.13699001724427E-02
5	8	0	5.35296970650188E-02
5	9	0	8.65884867631904E-02
5	10	0	0.120301245702274
5	11	0	0.154366647746584
5	12	0	0.182569166416065
5	13	0	0.204247054618225
5	14	0	0.221810674243669
5	15	0	0.250558412476946
5	16	0	0.307382864408759
5	17	0	0.395963166419809
5	18	0	0.505183737179862
5	19	0	0.609914941845923
5	20	0	0.705765172362886
5	21	0	0.809726452185749
5	22	0	0.927541663550213
5	23	0	1.06464017590195
5	24	0	1.19162056883731
5	25	0	1.28370104544463
5	26	0	1.35878577705187
5	27	0	1.45180187270617
5	28	0	1.57319102589113
5	29	0	1.69424652026336
5	30	0	1.79365408100824
5	31	0	1.89272223251687
5	0	2	-1.86929070419888E-02
5	1	2	-9.00392461347796E-03
5	2	2	-9.93107216938951E-03
5	3	2	-9.10486510535461E-03
5	4	2	-4.96449830266969E-03
5	5	2	-2.13081673291735E-03
5	6	2	1.05577359435906E-04
5	7	2	2.24276856618949E-02
5	8	2	5.26397577041996E-02
5	9	2	8.46593653420021E-02
5	10	2	0.117708681723908
5	11	2	0.150895981879502
5	12	2	0.178995763114235
5	13	2	0.200963012202894
5	14	2	0.219110002004194
5	15	2	0.247926556630889
5	16	2	0.302872253862427
5	17	2	0.388268019146418
5	18	2	0.493605435018267
5	19	2	0.596767214479837
5	20	2	0.694198773021966
5	21	2	0.799486796806561
5	22	2	0.918535799802616
5	23	2	1.05539633358002
5	24	2	1.18197758874217
5	25	2	1.27520238990186
5	26	2	1.3520100607242
5	27	2	1.44632446281578
5	28	2	1.56804247674947
5	29	2	1.68948292327514
5	30	2	1.79001706455685
5	31	2	1.89022832755754
5	0	4	-1.85812183525079E-02
5	1	4	-9.00650453116534E-03
5	2	4	-9.28741499322394E-03
5	3	4	-7.85771060172387E-03
5	4	4	-3.85746901584659E-03
5	5	4	-8.60689968372146E-04
5	6	4	2.02780437142261E-03
5	7	4	2.35384542478465E-02
5	8	4	5.18421225160412E-02
5	9	4	8.28172480980085E-02
5	10	4	0.115197301461625
5	11	4	0.147456028205587
5	12	4	0.175435466065449
5	13	4	0.197651104061434
5	14	4	0.216354746127946
5	15	4	0.24526844826279
5	16	4	0.298379445905569
5	17	4	0.380740452927107
5	18	4	0.482152552235363
5	19	4	0.583798869242156
5	20	4	0.682864512419202
5	21	4	0.789385766885162
5	22	4	0.909649361599531
5	23	4	1.04627316503831
5	24	4	1.17242277669825
5	25	4	1.26673873952271
5	26	4	1.34520091622351
5	27	4	1.44075028215563
5	28	4	1.56277908025969
5	29	4	1.68457103850145
5	30	4	1.78621357117148
5	31	4	1.88757442296836
