Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	2.83195859015837E-02
5	0.5	1	0	6.27628710073488E-02
5	0.75	1	0	0.109453554521476
5	1	1	0	0.174515335648148
5	1.25	1	0	0.263419385369217
5	1.5	1	0	0.37902676482774
5	1.75	1	0	0.523546006944444
5	2	1	0	0.695275711822668
5	2.25	1	0	0.876874738673063
5	2.5	1	0	1.04709201388889
5	2.75	1	0	1.19000187117611
5	3	1	0	1.3109802457297
5	3.25	1	0	1.42072848005733
5	3.5	1	0	1.52994791666667
5	3.75	1	0	1.64748876197117
5	4	1	0	1.77479667347614
5	4.25	1	0	1.91146617259266
5	4.5	1	0	2.05709178073179
5	4.75	1	0	2.21126801930462
5	5	1	0	2.37358940972222
5	5.25	1	0	2.54291341459495
5	5.5	1	0	2.7151492597376
5	5.75	1	0	2.88546911216422
5	6	1	0	3.04904513888889
5	6.25	1	0	3.20152644797013
5	6.5	1	0	3.34046990327705
5	6.75	1	0	3.46390930972322
5	7	1	0	3.56987847222222
5	7.25	1	0	3.65808864882975
5	7.5	1	0	3.73496090266767
5	7.75	1	0	3.80859375
5	8	1	0	3.88546600383793
5	8.25	1	0	3.96557766418145
5	8.5	1	0	4.04730902777778
5	0	1	2	0
5	0.25	1	2	2.80602851770181E-02
5	0.5	1	2	6.21480321590777E-02
5	0.75	1	2	0.108290702778577
5	1	1	2	0.172515758853796
5	1.25	1	2	0.260242788475486
5	1.5	1	2	0.374459887116671
5	1.75	1	2	0.517547276528441
5	2	1	2	0.687857814933307
5	2.25	1	2	0.86763489677999
5	2.5	1	2	1.03509455305688
5	2.75	1	2	1.1740447764294
5	3	1	2	1.29066137779204
5	3.25	1	2	1.39671212949979
5	3.5	1	2	1.50396480433126
5	3.75	1	2	1.62198662702019
5	4	1	2	1.75154263088052
5	4.25	1	2	1.89119730107307
5	4.5	1	2	2.03951512345527
5	4.75	1	2	2.19506058340444
5	5	1	2	2.35639816646734
5	5.25	1	2	2.52184743432239
5	5.5	1	2	2.68874825261773
5	5.75	1	2	2.85419556085513
5	6	1	2	3.01528430079553
5	6.25	1	2	3.16898379533559
5	6.5	1	2	3.31176088537621
5	6.75	1	2	3.43995679273751
5	7	1	2	3.54991273965376
5	7.25	1	2	3.64010049069829
5	7.5	1	2	3.71751397831289
5	7.75	1	2	3.79127767602646
5	8	1	2	3.86869116326454
5	8.25	1	2	3.9497544402907
5	8.5	1	2	4.03264261239916
