Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	2.29264194786083E-02
5	0.5	1	0	5.13307086657733E-02
5	0.75	1	0	9.06907372700516E-02
5	1	1	0	0.146484375
5	1.25	1	0	0.223160134822441
5	1.5	1	0	0.321049131986607
5	1.75	1	0	0.439453125
5	2	1	0	0.576493634911862
5	2.25	1	0	0.725571232229009
5	2.5	1	0	0.87890625
5	2.75	1	0	1.0297176964304
5	3	1	0	1.17521927680072
5	3.25	1	0	1.31362337154845
5	3.5	1	0	1.44314236111111
5	3.75	1	0	1.56328482587048
5	4	1	0	1.67874414840265
5	4.25	1	0	1.79550991122798
5	4.5	1	0	1.91957169686686
5	4.75	1	0	2.05691908783963
5	5	1	0	2.21354166666667
5	5.25	1	0	2.3922430879894
5	5.5	1	0	2.58308330379401
5	5.75	1	0	2.77293633818772
5	6	1	0	2.94867621527778
5	6.25	1	0	3.10008727471541
5	6.5	1	0	3.2285951147383
5	6.75	1	0	3.33853564912816
5	7	1	0	3.43424479166667
5	7.25	1	0	3.52002299025318
5	7.5	1	0	3.6000288266324
5	7.75	1	0	3.67838541666667
5	8	1	0	3.75839125304588
5	8.25	1	0	3.84004633577004
5	8.5	1	0	3.92252604166667
5	0	1	2	0
5	0.25	1	2	2.26840672578861E-02
5	0.5	1	2	0.050763274790663
5	0.75	1	2	8.96327628614548E-02
5	1	1	2	0.144687671731032
5	1.25	1	2	0.220328570893196
5	1.5	1	2	0.316977771863562
5	1.75	1	2	0.434063015115438
5	2	1	2	0.569749583200271
5	2.25	1	2	0.717152924829654
5	2.5	1	2	0.868126030230875
5	2.75	1	2	1.01572926971713
5	3	1	2	1.15785252765655
5	3.25	1	2	1.29359306809838
5	3.5	1	2	1.42204815508719
5	3.75	1	2	1.54329319526808
5	4	1	2	1.66131616579588
5	4.25	1	2	1.7810831859412
5	4.5	1	2	1.90756037585948
5	4.75	1	2	2.04571385458599
5	5	1	2	2.20050974210675
5	5.25	1	2	2.37428341380039
5	5.5	1	2	2.55884727721168
5	5.75	1	2	2.74338299534864
5	6	1	2	2.91707223312074
5	6.25	1	2	3.07122714907873
5	6.5	1	2	3.20568188607726
5	6.75	1	2	3.32240108426457
5	7	1	2	3.4233493834124
5	7.25	1	2	3.51112275121616
5	7.5	1	2	3.59084246734423
5	7.75	1	2	3.66826113995351
5	8	1	2	3.74798085611924
5	8.25	1	2	3.83000161546489
5	8.5	1	2	3.91317289681468
5	0	1	4	0
5	0.25	1	4	2.24436540157487E-02
5	0.5	1	4	0.050200016154708
5	0.75	1	4	8.85817945170099E-02
5	1	1	4	0.142901697198171
5	1.25	1	4	0.217512720292091
5	1.5	1	4	0.31292903286518
5	1.75	1	4	0.428705091442195
5	2	1	4	0.563049941048676
5	2.25	1	4	0.708790977218804
5	2.5	1	4	0.85741018288439
5	2.75	1	4	1.00180603729248
5	3	1	4	1.14054299604825
5	3.25	1	4	1.2736020102782
5	3.5	1	4	1.40096403109961
5	3.75	1	4	1.52327210326447
5	4	1	4	1.64381764391
5	4.25	1	4	1.76655416285732
5	4.5	1	4	1.89543517166302
5	4.75	1	4	2.03441417968665
5	5	1	4	2.18744469815249
5	5.25	1	4	2.3563958334112
5	5.5	1	4	2.53479908456542
5	5.75	1	4	2.71410154598266
5	6	1	4	2.88575031575989
5	6.25	1	4	3.04255921344738
5	6.5	1	4	3.18280896696936
5	6.75	1	4	3.30614703286689
5	7	1	4	3.41222086694252
5	7.25	1	4	3.50196006894095
5	7.5	1	4	3.581422817406
5	7.75	1	4	3.65794943593137
5	8	1	4	3.73741218447026
5	8.25	1	4	3.81981106228417
5	8.5	1	4	3.90367800554795
5	0	1	6	0
5	0.25	1	6	2.22071187307809E-02
5	0.5	1	6	4.96451079970636E-02
5	0.75	1	6	8.75448383008688E-02
5	1	1	6	0.141137180137522
5	1.25	1	6	0.214728296347264
5	1.5	1	6	0.308925536116122
5	1.75	1	6	0.423411540191591
5	2	1	6	0.556439118017074
5	2.25	1	6	0.700541749184963
5	2.5	1	6	0.846823080383183
5	2.75	1	6	0.988013193445062
5	3	1	6	1.12334789951168
5	3.25	1	6	1.25368944371779
5	3.5	1	6	1.37990007118474
5	3.75	1	6	1.50319208845844
5	4	1	6	1.62617804346589
5	4.25	1	6	1.75182054417925
5	4.5	1	6	1.88308220108841
5	4.75	1	6	2.0229256214959
5	5	1	6	2.17431341540951
5	5.25	1	6	2.33865244062167
5	5.5	1	6	2.51112655979131
5	5.75	1	6	2.68536388356291
5	6	1	6	2.85499252799143
5	6.25	1	6	3.01427565782669
5	6.5	1	6	3.16001666696777
5	6.75	1	6	3.28965400840102
5	7	1	6	3.4006261340414
5	7.25	1	6	3.49227250018941
5	7.5	1	6	3.57153658616763
5	7.75	1	6	3.64726287729124
5	8	1	6	3.7265269633766
5	8.25	1	6	3.80932884335232
5	8.5	1	6	3.89389962145175
5	0	1	8	0
5	0.25	1	8	2.19764003815675E-02
5	0.5	1	8	4.91027255568851E-02
5	0.75	1	8	8.65289002771836E-02
5	1	1	8	0.139404849285191
5	1.25	1	8	0.211991012386854
5	1.5	1	8	0.304989902741053
5	1.75	1	8	0.418214547574947
5	2	1	8	0.549961523665459
5	2.25	1	8	0.692461600516637
5	2.5	1	8	0.836429095149894
5	2.75	1	8	0.9744159324635
5	3	1	8	1.10632445558272
5	3.25	1	8	1.23389461404704
5	3.5	1	8	1.35886635737892
5	3.75	1	8	1.48302368944878
5	4	1	8	1.60832682518444
5	4.25	1	8	1.7367800321099
5	4.5	1	8	1.87038758094656
5	4.75	1	8	2.01115373836803
5	5	1	8	2.16108277448345
5	5.25	1	8	2.32112532923161
5	5.5	1	8	2.4880175368254
5	5.75	1	8	2.65744190156248
5	6	1	8	2.82508093461155
5	6.25	1	8	2.98656867222198
5	6.5	1	8	3.13734529562563
5	6.75	1	8	3.27280252433286
5	7	1	8	3.38833207649344
5	7.25	1	8	3.48179760172336
5	7.5	1	8	3.56095048297906
5	7.75	1	8	3.63601403672413
5	8	1	8	3.7151669181159
5	8.25	1	8	3.79840912579376
5	8.5	1	8	3.88369599811134
5	0	1	10	0
5	0.25	1	10	2.17534379466934E-02
5	0.5	1	10	4.85770440733278E-02
5	0.75	1	10	8.55409865101062E-02
5	1	1	10	0.137715433377284
5	1.25	1	10	0.209316581739
5	1.5	1	10	0.301144753864635
5	1.75	1	10	0.413146299803581
5	2	1	10	0.543661567553828
5	2.25	1	10	0.68460689100233
5	2.5	1	10	0.826292599607162
5	2.75	1	10	0.961079448636408
5	3	1	10	1.08952988179724
5	3.25	1	10	1.21425676689584
5	3.5	1	10	1.33787297171851
5	3.75	1	10	1.46273744483429
5	4	1	10	1.59019344978654
5	4.25	1	10	1.72133032885218
5	4.5	1	10	1.8572374280484
5	4.75	1	10	1.99900408865734
5	5	1	10	2.14771965597998
5	5.25	1	10	2.30388659304087
5	5.5	1	10	2.46565984960378
5	5.75	1	10	2.63060749345449
5	6	1	10	2.79629760041644
5	6.25	1	10	2.95963044663858
5	6.5	1	10	3.11483516249609
5	6.75	1	10	3.25547309412832
5	7	1	10	3.37510558608301
5	7.25	1	10	3.47027293030462
5	7.5	1	10	3.54943121719023
5	7.75	1	10	3.62401548692105
5	8	1	10	3.70317377396582
5	8.25	1	10	3.78690607673292
5	8.5	1	10	3.87292538911197
5	0	1	12	0
5	0.25	1	12	2.15401704047433E-02
5	0.5	1	12	0.048072238785547
5	0.75	1	12	8.45881030637884E-02
5	1	1	12	0.136079661149908
5	1.25	1	12	0.206720717731842
5	1.5	1	12	0.29741271061153
5	1.75	1	12	0.408238983088813
5	2	1	12	0.537583659242177
5	2.25	1	12	0.677033980430547
5	2.5	1	12	0.816477966177627
5	2.75	1	12	0.948068936252407
5	3	1	12	1.07302139569109
5	3.25	1	12	1.19481514789407
5	3.5	1	12	1.31692999623986
5	3.75	1	12	1.44230389321375
5	4	1	12	1.57170737799308
5	4.25	1	12	1.70536913660899
5	4.5	1	12	1.84351785920484
5	4.75	1	12	1.98638223071811
5	5	1	12	2.13419094050472
5	5.25	1	12	2.28700832584925
5	5.5	1	12	2.4442413320625
5	5.75	1	12	2.60513255271204
5	6	1	12	2.76892459020229
5	6.25	1	12	2.93365317108182
5	6.5	1	12	3.09252657713231
5	6.75	1	12	3.23754623125331
5	7	1	12	3.3607135545945
5	7.25	1	12	3.45743604269503
5	7.5	1	12	3.53674549815106
5	7.75	1	12	3.61107980057301
5	8	1	12	3.69038925620403
5	8.25	1	12	3.77467386329424
5	8.5	1	12	3.86144604803891
5	0	1	14	0
5	0.25	1	14	2.13385367343019E-02
5	0.5	1	14	0.047592484932698
5	0.75	1	14	8.36772560023822E-02
5	1	1	14	0.134508261339168
5	1.25	1	14	0.204219133693519
5	1.5	1	14	0.293816394106401
5	1.75	1	14	0.403524783641963
5	2	1	14	0.531772208290502
5	2.25	1	14	0.669799228589793
5	2.5	1	14	0.807049567283927
5	2.75	1	14	0.935449589600113
5	3	1	14	1.05685621480016
5	3.25	1	14	1.17560900267163
5	3.5	1	14	1.29604751297931
5	3.75	1	14	1.42169357318596
5	4	1	14	1.55279807052493
5	4.25	1	14	1.68879415758325
5	4.5	1	14	1.82911499122682
5	4.75	1	14	1.97319372290466
5	5	1	14	2.12046350866332
5	5.25	1	14	2.2705626214566
5	5.5	1	14	2.42394981813765
5	5.75	1	14	2.58128897280826
5	6	1	14	2.74324396876529
5	6.25	1	14	2.90882903555703
5	6.5	1	14	3.07045984908744
5	6.75	1	14	3.21890244917373
5	7	1	14	3.3449228738123
5	7.25	1	14	3.44302449565641
5	7.5	1	14	3.52266003521149
5	7.75	1	14	3.59701955037102
5	8	1	14	3.67665509010817
5	8.25	1	14	3.76156665260215
5	8.5	1	14	3.84911622847743
