Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	1.75933882471787E-02
5	0.5	1	0	3.98550224255682E-02
5	0.75	1	0	7.14531484663795E-02
5	1	1	0	0.117056012300823
5	1.25	1	0	0.180094547730004
5	1.5	1	0	0.259050433668922
5	1.75	1	0	0.35116803690247
5	2	1	0	0.454558436750662
5	2.25	1	0	0.570799566958208
5	2.5	1	0	0.70233607380494
5	2.75	1	0	0.849978689132821
5	3	1	0	1.00800248225814
5	3.25	1	0	1.16904860805933
5	3.5	1	0	1.32575822141482
5	3.75	1	0	1.47267632263262
5	4	1	0	1.61196330166476
5	4.25	1	0	1.74768339389287
5	4.5	1	0	1.88390083469855
5	4.75	1	0	2.02467985946343
5	5	1	0	2.17408470356914
5	5.25	1	0	2.33390325947352
5	5.5	1	0	2.49681804819808
5	5.75	1	0	2.65323524784059
5	6	1	0	2.79356103649877
5	6.25	1	0	2.91089297381769
5	6.5	1	0	3.0090941485696
5	6.75	1	0	3.09471903107406
5	7	1	0	3.17432209165062
5	7.25	1	0	3.25332839904342
5	7.5	1	0	3.33264541799803
5	7.75	1	0	3.41205121168458
5	8	1	0	3.49136823063918
5	8.25	1	0	3.57059647486184
5	8.5	1	0	3.64978033171853
5	0	1	2	0
5	0.25	1	2	1.77666868373011E-02
5	0.5	1	2	4.01378934052782E-02
5	0.75	1	2	7.17181394371744E-02
5	1	1	2	0.117111944597773
5	1.25	1	2	0.179779974852603
5	1.5	1	2	0.25860747433163
5	1.75	1	2	0.351335833986718
5	2	1	2	0.456163172482418
5	2.25	1	2	0.573114528518071
5	2.5	1	2	0.702671667973436
5	2.75	1	2	0.844385758264701
5	3	1	2	0.994085566964438
5	3.25	1	2	1.14666926250732
5	3.5	1	2	1.29703501342387
5	3.75	1	2	1.44142087394687
5	4	1	2	1.58142444801595
5	4.25	1	2	1.71998322463289
5	4.5	1	2	1.86003469436038
5	4.75	1	2	2.00451634620019
5	5	1	2	2.15636567031795
5	5.25	1	2	2.31663266699453
5	5.5	1	2	2.47881737907268
5	5.75	1	2	2.63453235990749
5	6	1	2	2.77539016315528
5	6.25	1	2	2.89530563288009
5	6.5	1	2	2.99740278016044
5	6.75	1	2	3.0871079057706
5	7	1	2	3.16984731162128
5	7.25	1	2	3.25024981926454
5	7.5	1	2	3.32975433335322
5	7.75	1	2	3.40900227647003
5	8	1	2	3.48850679012057
5	8.25	1	2	3.56826787441437
5	8.5	1	2	3.64815724175693
5	0	1	4	0
5	0.25	1	4	1.79352924927835E-02
5	0.5	1	4	4.04113112768328E-02
5	0.75	1	4	7.19687826484491E-02
5	1	1	4	0.117148432769659
5	1.25	1	4	0.179439788212806
5	1.5	1	4	0.258127569525618
5	1.75	1	4	0.351445298688302
5	2	1	4	0.457677503236706
5	2.25	1	4	0.575312746764395
5	2.5	1	4	0.702890597376603
5	2.75	1	4	0.838716377607125
5	3	1	4	0.98015842054397
5	3.25	1	4	1.12435081238111
5	3.5	1	4	1.26842763950051
5	3.75	1	4	1.41030401554242
5	4	1	4	1.55101916905337
5	4.25	1	4	1.69239335458277
5	4.5	1	4	1.83624682974144
5	4.75	1	4	1.98439984907875
5	5	1	4	2.13867266942675
5	5.25	1	4	2.29938334521365
5	5.5	1	4	2.46084112508261
5	5.75	1	4	2.61585305605175
5	6	1	4	2.75722618573
5	6.25	1	4	2.87968477536859
5	6.5	1	4	2.98562194850982
5	6.75	1	4	3.07934804094187
5	7	1	4	3.16517339068182
5	7.25	1	4	3.24693927869341
5	7.5	1	4	3.32661076435166
5	7.75	1	4	3.40568384662136
5	8	1	4	3.48535533142025
5	8.25	1	4	3.56562521896319
5	8.5	1	4	3.64619430342025
5	0	1	6	0
5	0.25	1	6	1.80945122789857E-02
5	0.5	1	6	4.06658229320767E-02
5	0.75	1	6	7.21907303406833E-02
5	1	1	6	0.117146032691419
5	1.25	1	6	0.179048374048216
5	1.5	1	6	0.257573773782164
5	1.75	1	6	0.351438098624557
5	2	1	6	0.459011024036059
5	2.25	1	6	0.577277478383643
5	2.5	1	6	0.702876197249114
5	2.75	1	6	0.832894097370638
5	3	1	6	0.966210811869976
5	3.25	1	6	1.1021541531065
5	3.5	1	6	1.24005193371231
5	3.75	1	6	1.37946433770053
5	4	1	6	1.52088103946328
5	4.25	1	6	1.66502408295237
5	4.5	1	6	1.81261551656098
5	4.75	1	6	1.96437738424091
5	5	1	6	2.1210317332555
5	5.25	1	6	2.28217656482899
5	5.5	1	6	2.44291370136322
5	5.75	1	6	2.59722092035072
5	6	1	6	2.73907600014112
5	6.25	1	6	2.86399688470931
5	6.5	1	6	2.97366219037633
5	6.75	1	6	3.07129069706259
5	7	1	6	3.1601011879221
5	7.25	1	6	3.24316481653781
5	7.5	1	6	3.3229622266366
5	7.75	1	6	3.40182642750442
5	8	1	6	3.48162383635652
5	8.25	1	6	3.5623544535046
5	8.5	1	6	3.64355166833342
5	0	1	8	0
5	0.25	1	8	1.82396532612676E-02
5	0.5	1	8	4.08919752628545E-02
