Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-1.26311396687385E-02
5	1	0	-3.89901274471597E-03
5	2	0	-6.78268794485798E-03
5	3	0	-7.70003369337202E-03
5	4	0	-4.50778142296565E-03
5	5	0	-2.59891706019263E-03
5	6	0	-1.82035154919516E-03
5	7	0	2.49160708300908E-02
5	8	0	6.04984894689077E-02
5	9	0	9.53936579073569E-02
5	10	0	0.130301443592077
5	11	0	0.166107885022043
5	12	0	0.196637587791146
5	13	0	0.221315023071263
5	14	0	0.243070947405432
5	15	0	0.274499485626189
5	16	0	0.330567133021863
5	17	0	0.415199385107709
5	18	0	0.519682596323876
5	19	0	0.623841004743433
5	20	0	0.723827142905403
5	21	0	0.835493412783726
5	22	0	0.961112884207536
5	23	0	1.10381815904618
5	24	0	1.22987367602376
5	25	0	1.31166893340473
5	26	0	1.37017615186561
5	27	0	1.44605145949087
5	28	0	1.55244608790002
5	29	0	1.65913646634787
5	30	0	1.74367736482124
5	31	0	1.8281247637161
5	0	2	-1.25221022902595E-02
5	1	2	-3.88009193102035E-03
5	2	2	-6.09437603385413E-03
5	3	2	-6.38754393837332E-03
5	4	2	-3.30357482676035E-03
5	5	2	-1.28913015048016E-03
5	6	2	3.7354964258241E-05
5	7	2	2.56908891514542E-02
5	8	2	5.94431093686032E-02
5	9	2	9.36013627917297E-02
5	10	2	0.128107368464929
5	11	2	0.163141113452442
5	12	2	0.193878570917461
5	13	2	0.219409961249598
5	14	2	0.242205471419207
5	15	2	0.273707208059949
5	16	2	0.327001949758973
5	17	2	0.406541252175367
5	18	2	0.505589368333715
5	19	2	0.607559922595868
5	20	2	0.709966939224278
5	21	2	0.824042987427859
5	22	2	0.95163754787431
5	23	2	1.09395173660569
5	24	2	1.21935250876409
5	25	2	1.30267733454307
5	26	2	1.36361041571551
5	27	2	1.4411387259769
5	28	2	1.54761184165167
5	29	2	1.65445449888357
5	30	2	1.74036207683202
5	31	2	1.82611904127179
