Ship_SpeedSetting_kts	Wave_SWH	Wave_MWP	Wave_RWaA	Wave_WF_kts
5	0	1	0	0
5	0.25	1	0	2.39088179013278E-02
5	0.5	1	0	5.34450808643467E-02
5	0.75	1	0	9.42362339507478E-02
5	1	1	0	0.151909722222222
5	1.25	1	0	0.231101526447606
5	1.5	1	0	0.332481783676755
5	1.75	1	0	0.455729166666667
5	2	1	0	0.598966701525367
5	2.25	1	0	0.75409482653615
5	2.5	1	0	0.911458333333333
5	2.75	1	0	1.06305095921723
5	3	1	0	1.20746221522697
5	3.25	1	0	1.34493055806767
5	3.5	1	0	1.47569444444444
5	3.75	1	0	1.600667368432
5	4	1	0	1.72346297384205
5	4.25	1	0	1.84836994185591
5	4.5	1	0	1.97967695365487
5	4.75	1	0	2.12167269042025
5	5	1	0	2.27864583333333
5	5.25	1	0	2.45258358855305
5	5.5	1	0	2.63626725994982
5	5.75	1	0	2.82017667637168
5	6	1	0	2.99479166666667
5	6.25	1	0	3.15224395482801
5	6.5	1	0	3.29127282214661
5	6.75	1	0	3.41226944505858
5	7	1	0	3.515625
5	7.25	1	0	3.60286337771901
5	7.5	1	0	3.6800393187096
5	7.75	1	0	3.75434027777778
5	8	1	0	3.83151621876836
5	8.25	1	0	3.91156714168136
5	8.5	1	0	3.99305555555556
5	0	1	2	0
5	0.25	1	2	0.023643206019637
5	0.5	1	2	5.28141105070416E-02
5	0.75	1	2	0.093040411920568
5	1	1	2	0.14984980877505
5	1.25	1	2	0.227825400453838
5	1.5	1	2	0.327771901219414
5	1.75	1	2	0.449549426174538
5	2	1	2	0.591337703811425
5	2.25	1	2	0.744594914643838
5	2.5	1	2	0.899098852349077
5	2.75	1	2	1.04656208226693
5	3	1	2	1.1864362476012
5	3.25	1	2	1.32010776276632
5	3.5	1	2	1.44896304292981
5	3.75	1	2	1.57469155136261
5	4	1	2	1.70019495189077
5	4.25	1	2	1.82867795659436
5	4.5	1	2	1.96334527815593
5	4.75	1	2	2.10740162910742
5	5	1	2	2.26405172167951
5	5.25	1	2	2.43467872804532
5	5.5	1	2	2.6133796561034
5	5.75	1	2	2.79242997188736
5	6	1	2	2.96410514293691
5	6.25	1	2	3.12180673544418
5	6.5	1	2	3.2634406873371
5	6.75	1	2	3.38803903662681
5	7	1	2	3.49463382042078
5	7.25	1	2	3.58373587072694
5	7.5	1	2	3.66177119662316
5	7.75	1	2	3.73664460125939
5	8	1	2	3.8146799271556
5	8.25	1	2	3.89587717401058
5	8.5	1	2	3.978655382098
5	0	1	4	0
5	0.25	1	4	2.33795754455969E-02
5	0.5	1	4	5.21875616520447E-02
5	0.75	1	4	9.18523693617317E-02
5	1	1	4	0.147802409427823
5	1.25	1	4	0.224568283749169
5	1.5	1	4	0.323089367785805
5	1.75	1	4	0.443407227988064
5	2	1	4	0.583758146858114
5	2.25	1	4	0.735157269337409
5	2.5	1	4	0.886814455976127
5	2.75	1	4	1.03015994899227
5	3	1	4	1.16550550868657
5	3.25	1	4	1.29538327614137
5	3.5	1	4	1.42232539391601
5	3.75	1	4	1.54879651359866
5	4	1	4	1.67699133873027
5	4.25	1	4	1.80903708217601
5	4.5	1	4	1.94706095798266
5	4.75	1	4	2.09319017990158
