Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-1.82084269871887E-02
5	1	0	-8.34071638248921E-03
5	2	0	-1.01743925303689E-02
5	3	0	-1.01556915285643E-02
5	4	0	-5.9134617604238E-03
5	5	0	-3.38149746376439E-03
5	6	0	-1.79629880113325E-03
5	7	0	2.15431415333074E-02
5	8	0	5.47009006605531E-02
5	9	0	8.91643150778529E-02
5	10	0	0.12401524257685
5	11	0	0.158978514142063
5	12	0	0.188006479918044
5	13	0	0.210040730225837
5	14	0	0.228105683538128
5	15	0	0.257337886454041
5	16	0	0.315053810869009
5	17	0	0.4045539356338
5	18	0	0.514361133568368
5	19	0	0.618018912223885
5	20	0	0.711347189120637
5	21	0	0.812600594348751
5	22	0	0.929518776965797
5	23	0	1.06850506508891
5	24	0	1.19904036242669
5	25	0	1.29515283164012
5	26	0	1.37420747070641
5	27	0	1.47140434825092
5	28	0	1.59714614022168
5	29	0	1.72254259188914
5	30	0	1.82616313865172
5	31	0	1.92934537020076
5	0	2	-1.80939352252419E-02
5	1	2	-8.33698323213735E-03
5	2	2	-9.5026242877361E-03
5	3	2	-8.84418376545726E-03
5	4	2	-4.77464303411549E-03
5	5	2	-2.06295482878633E-03
5	6	2	2.3809083677325E-04
5	7	2	2.27728444960429E-02
5	8	2	5.37616285926675E-02
5	9	2	8.70268334322206E-02
5	10	2	0.121208023918018
5	11	2	0.155340750990847
5	12	2	0.184272354441935
5	13	2	0.20662505668722
5	14	2	0.22526499154714
5	15	2	0.254677375120622
5	16	2	0.310741306661166
5	17	2	0.397445807949625
5	18	2	0.503617624543888
5	19	2	0.60578732279731
5	20	2	0.700505566354125
5	21	2	0.802841218933439
5	22	2	0.920723769581486
5	23	2	1.05925177658987
5	24	2	1.1891729625002
5	25	2	1.28618369965305
5	26	2	1.36679967280492
5	27	2	1.46528772226139
5	28	2	1.59151393821906
5	29	2	1.71742892075159
5	30	2	1.8221301418781
5	31	2	1.92644044777165
5	0	4	-0.017979443463295
5	1	4	-8.33578074039639E-03
5	2	4	-8.83496154113807E-03
5	3	4	-7.56386343980324E-03
5	4	4	-3.6425862259581E-03
5	5	4	-7.4455707931262E-04
5	6	4	2.27465115311416E-03
5	7	4	2.40604705353693E-02
5	8	4	0.052930932372286
5	9	4	8.49797735894769E-02
5	10	4	0.118466761970639
5	11	4	0.151708785131501
5	12	4	0.180519911267921
5	13	4	0.203145080325058
5	14	4	0.22233281817476
5	15	4	0.251958318459978
5	16	4	0.306419648210523
5	17	4	0.390486917478077
5	18	4	0.492980688224022
5	19	4	0.593717542045391
5	20	4	0.689879759786359
5	21	4	0.793213888907336
5	22	4	0.912051232222349
5	23	4	1.05013111827092
5	24	4	1.17940968866352
5	25	4	1.27726339937341
5	26	4	1.3593713413546
5	27	4	1.45909169387917
5	28	4	1.58579903194854
5	29	4	1.71221201548821
5	30	4	1.81797989079105
5	31	4	1.92343249722673
5	0	6	-1.78649517013482E-02
5	1	6	-8.33712208424977E-03
5	2	6	-8.17109648205625E-03
5	3	6	-6.31787669945984E-03
5	4	6	-2.5165806183471E-03
5	5	6	5.73902572165938E-04
5	6	6	4.31218074885238E-03
5	7	6	0.025390160303031
5	8	6	5.22061526644669E-02
5	9	6	8.30338088290731E-02
5	10	6	0.115813306691754
5	11	6	0.148106781527435
5	12	6	0.176769317912962
5	13	6	0.199618727388114
5	14	6	0.219329967964897
5	15	6	0.249204627319952
5	16	6	0.302113749018861
5	17	6	0.383716475006869
5	18	6	0.482471495335991
5	19	6	0.581832263181303
5	20	6	0.679499747859107
5	21	6	0.783748225201352
5	22	6	0.903529051083635
5	23	6	1.04116740800885
5	24	6	1.16976853146862
5	25	6	1.26841117557439
5	26	6	1.3519390623371
5	27	6	1.45282336236795
5	28	6	1.58000880021872
5	29	6	1.70689697483514
5	30	6	1.813717452939
5	31	6	1.92033706472055
5	0	8	-1.77504599394013E-02
5	1	8	-8.34102061318175E-03
5	2	8	-7.51050604575809E-03
5	3	8	-5.10834675699855E-03
5	4	8	-1.39576914374278E-03
5	5	8	1.89250748805006E-03
5	6	8	6.34928729169792E-03
5	7	8	2.67432535280835E-02
5	8	8	5.15720459674176E-02
5	9	8	8.11874368364462E-02
5	10	8	0.113262747231049
5	11	8	0.144560384349457
5	12	8	0.173044189869699
5	13	8	0.196069713636143
5	14	8	0.216287864198668
5	15	8	0.246449838687119
5	16	8	0.297857472436177
5	17	8	0.377172323035438
5	18	8	0.472112645268048
5	19	8	0.570152456085086
5	20	8	0.669395088256313
5	21	8	0.774480561292256
5	22	8	0.895193247442268
5	23	8	1.03239106485075
5	24	8	1.1602731340427
5	25	8	1.25964908182581
