windSpeed	relativeAngle	shipSpeed	value
1	4.71500395394821	10	1.38902254439803E-03
1	4.96970338496619	10	1.36965559393208E-03
1	5.19173084870971	10	1.34948366237045E-03
1	5.37886399170859	10	1.32866027119848E-03
1	5.52899727103999	10	2.00813822805933E-03
1	5.64016918243496	10	1.97488706121813E-03
1	5.71059313749964	10	1.94138091533906E-03
1	5.73869190199711	10	1.90787479276176E-03
1	5.72313532731611	10	1.87462369489117E-03
1	5.66288088436169	10	1.84188068208857E-03
1	5.5572162443915	10	1.80989494702013E-03
1	5.4058028508927	10	1.15811195188758E-03
1	5.20871910285511	10	1.1387450940501E-03
1	4.96650144264706	10	1.12033062236895E-03
1	4.68018133907932	10	1.10300868100728E-03
1	4.35131591358595	10	8.52136351758775E-04
1	3.9820098156182	10	8.40571845520175E-04
1	3.57492595471366	10	8.30151292182136E-04
1	3.13328287939092	10	7.59832950104121E-04
1	2.66083698373164	10	7.52517380336615E-04
1	2.16184832893272	10	7.11759349883814E-04
1	1.64102967142769	10	7.07216650625267E-04
1	1.10347924448976	10	5.86263065828162E-04
1	0.554598871530979	10	5.8462088116748E-04
1	1.11111110345112E-03	10	6.42841319156298E-06
1	0	11	1.14290102207896E-05
1	0.416262697126893	11	1.14223652514771E-05
1	0.830101889630931	11	1.03594590243377E-03
1	1.23909568072568	11	1.03295048189716E-03
1	1.64082559867097	11	1.23530441892689E-03
1	2.03287883495653	11	1.2289451201478E-03
1	2.41285111931007	11	1.22127194513243E-03
1	2.77835045323273	11	1.27143993065797E-03
1	3.12700193055726	11	1.26083062517276E-03
1	3.45645388031587	11	1.2490566512434E-03
1	3.76438557273281	11	1.33564877933157E-03
1	4.04851673178992	11	1.32071026447322E-03
1	4.30661909550144	11	1.30482955785823E-03
1	4.53653025528115	11	1.64302547161715E-03
1	4.73616998563323	11	1.62083622168771E-03
1	4.90355924147204	11	1.59793036322242E-03
1	5.03684194897377	11	1.57448222440237E-03
1	5.13430964315738	11	1.55067026042792E-03
1	5.19442890773481	11	1.52667569504935E-03
1	5.21587144714958	11	1.50268114163695E-03
1	5.19754646537491	11	1.47886921304175E-03
1	5.13863484121408	11	1.45542113204216E-03
1	5.0386243786765	11	1.43251535202101E-03
1	4.89734518043455	11	1.4103261988522E-03
1	4.71500395394821	11	1.38902254439803E-03
1	4.49221583024079	11	1.07310987220353E-03
1	4.2300320762445	11	1.05817143851195E-03
1	3.9299619390508	11	1.04428889116298E-03
1	3.59398680255898	11	1.03156788386971E-03
1	3.22456489150141	11	9.44156996670993E-04
1	2.82462494750244	11	9.34793169021922E-04
1	2.39754764021204	11	8.83670912714804E-04
1	1.94713396323459	11	8.77311660309304E-04
1	1.47756048169241	11	7.26483376418796E-04
1	0.993322009078206	11	7.23487975170514E-04
1	0.499163041419198	11	7.94317465918467E-06
1	9.99999993299056E-04	11	7.9365296676164E-06
1	0	12	1.34133742830722E-05
1	0.38423411441254	12	1.34061251885474E-05
1	0.76618112762564	12	1.2159993667545E-03
1	1.14355657967301	12	1.21273162316165E-03
1	1.51408148534488	12	0.001450720426577
1	1.87548555350813	12	1.44378297889409E-03
1	2.22551098796526	12	1.43541220524945E-03
1	2.56191706844481	12	1.49516747358609E-03
1	2.88248571315611	12	1.4835936323021E-03
1	3.18502822629961	12	1.4707492378906E-03
1	3.46739343385875	12	1.45673204507224E-03
1	3.72747740747283	12	0.00155761593772
1	3.96323496744978	12	1.54029144578135E-03
1	4.17269313995648	12	1.52207095460782E-03
1	4.35396671776011	12	1.50309313408904E-03
1	4.50527603599904	12	1.89223002108579E-03
1	4.62496702163701	12	1.86665007794903E-03
1	4.71153350488657	12	1.84067323337592E-03
1	4.76364169072618	12	1.81449718727914E-03
1	4.78015657717449	12	1.7883211553667E-03
1	4.76016997393795	12	1.76234435289408E-03
1	4.7030296219103	12	1.73676447857212E-03
1	4.60836874464548	12	1.71177620982536E-03
1	4.47613518416735	12	1.32304996701185E-03
1	4.30661909550144	12	1.30482955785823E-03
1	4.1004780108094	12	1.28750515661922E-03
1	3.85875795187337	12	1.27120861140798E-03
1	3.5829091881342	12	1.2560639476602E-03
1	3.2747952264791	12	1.14970375973593E-03
1	2.93669369688904	12	1.13813000128788E-03
1	2.5712879788703	12	1.12791487553748E-03
1	2.18164870378197	12	1.06711865361326E-03
1	1.77120466386798	12	1.06018126096143E-03
1	1.34370314383698	12	8.78402723336139E-04
1	0.903160236261515	12	8.75135002555446E-04
1	0.453802267661344	12	9.61064438661993E-06
1	9.09090903141037E-04	12	9.60339537369962E-06
1	0	13	1.55564875605474E-05
1	0.356782095631582	13	1.55486344001591E-05
1	0.711400299242968	13	1.4104753904273E-03
1	1.06169414162559	13	1.40693532064015E-03
1	1.40551017465246	13	1.40201699996914E-03
1	1.74070592092382	13	1.67593873694042E-03
1	2.06515435144053	13	1.66687035538586E-03
1	2.37674906859392	13	1.65631821349622E-03
1	2.67341037172829	13	1.72451874522005E-03
1	2.95309238104683	13	1.71060391532602E-03
1	3.21379139168495	13	1.69541854785384E-03
1	3.45355562212681	13	1.67907821359464E-03
1	3.67049650831511	13	1.79537645349091E-03
1	3.86280167511099	13	1.77563748413769E-03
1	4.02874968833263	13	1.75507807089055E-03
1	4.16672665147144	13	1.73385468446441E-03
1	4.27524465941118	13	1.71212884826246E-03
1	4.35296205531443	13	1.69006590965053E-03
1	4.39870535499553	13	1.6678337812305E-03
