Ship_SpeedSetting_kts	Wind_RWS	Wind_RWiA	Wind_WF_kts
5	0	0	-3.29562098092151E-03
5	1	0	3.2443707501359E-03
5	2	0	-1.17343284880987E-03
5	3	0	-3.38338599767161E-03
5	4	0	-2.1685561881694E-03
5	5	0	-2.60550368364427E-03
5	6	0	-2.26819459706217E-03
5	7	0	2.99498720114129E-02
5	8	0	6.84749866655882E-02
5	9	0	0.107026383900268
5	10	0	0.146795462805178
5	11	0	0.188025241117358
5	12	0	0.223927017401372
5	13	0	0.257621084414315
5	14	0	0.28726922005212
5	15	0	0.325217654655884
5	16	0	0.383237031665169
5	17	0	0.464280057419929
5	18	0	0.560318330687752
5	19	0	0.65423062669852
5	20	0	0.744981047288513
5	21	0	0.85049236780819
5	22	0	0.977457406482757
5	23	0	1.1303964058398
5	24	0	1.27445260794938
5	25	0	1.3812001197171
5	26	0	1.46100217362106
5	27	0	1.54989292434665
5	28	0	1.66031316394279
5	29	0	1.77224104884427
5	30	0	1.87013730359514
5	31	0	1.96774511948844
5	0	2	-3.20075789757127E-03
5	1	2	3.28033078175106E-03
5	2	2	-4.96433633018189E-04
5	3	2	-2.21580527790413E-03
5	4	2	-1.03834427519279E-03
5	5	2	-1.02251659352429E-03
5	6	2	4.20282156314956E-04
5	7	2	3.13272310038559E-02
5	8	2	6.85700883675243E-02
5	9	2	0.106393819175211
5	10	2	0.145365706178526
5	11	2	0.185340598227589
5	12	2	0.221088981926374
5	13	2	0.254603291191074
5	14	2	0.284444364601942
5	15	2	0.321931753717315
5	16	2	0.377665560378199
5	17	2	0.455219083753148
5	18	2	0.547926754956602
5	19	2	0.641315278873713
5	20	2	0.73499806134136
5	21	2	0.842454585457159
5	22	2	0.969625851434296
5	23	2	1.11942483738781
5	24	2	1.26031850090179
5	25	2	1.36727310516515
5	26	2	1.44957417365847
5	27	2	1.54071824842613
5	28	2	1.65173993027834
5	29	2	1.76421934772186
5	30	2	1.86355409168138
5	31	2	1.96260009832851
5	0	4	-3.10589481422103E-03
5	1	4	3.31404763171851E-03
5	2	4	1.78342504387839E-04
5	3	4	-1.06299334278682E-03
5	4	4	8.87369221842423E-05
5	5	4	5.65164182817006E-04
5	6	4	3.11098743763202E-03
5	7	4	3.27388005485093E-02
5	8	4	6.87248408907745E-02
5	9	4	0.105883839363148
5	10	4	0.144130490426176
5	11	4	0.182827261769661
5	12	4	0.218439178179434
5	13	4	0.251755606345654
5	14	4	0.281761607777125
5	15	4	0.318789621452849
5	16	4	0.372227671509148
5	17	4	0.446357504245497
5	18	4	0.535649627059367
5	19	4	0.628521129449636
5	20	4	0.725174415329185
5	21	4	0.834503441583767
5	22	4	0.96193709404416
5	23	4	1.10871275603055
